id,type,tag,box,content
"https://betalab.kb.se/prot-1948--fk--10#1-59-cblock_1-block_1",Text,1,"105,199,741,753","överbalanserade budgeten, så skulle\nman sterilisera pengar. Jag skall inte\ntröska om det resonemang, som jag hade\nmed herr Velander för någon tid sedan,\n men jag vill nämna för herr Wehtje,\n att tre experter, varav en är herr\nHagbergs suppleant i bankofullmäktige\noch de övriga två professorer i nationalekonomi,\n ha gjort en utredning angående\n innebörden av begreppet köpkraftssterilisering.\n Resultatet av denna\nutredning finnes nu såsom en bilaga till\nbankofullmäktiges offentliga protokoll,\noch jag skall be att få överlämna en\navskrift av den till herr Wehtje i stället\n för att nu tråka ut kammarens ledamöter\n med en redogörelse för dess innehåll.\n\n"
"https://betalab.kb.se/prot-1948--fk--10#1-59-cblock_1-block_2",Text,1,"109,963,740,504","Herr talman! Visst ha vi det besvärligt,\n men det kan inte hjälpas, att vi\ntrots alla besvärligheter på det ekonomiska\n området inte ha anledning att klaga\n så mycket som man gör nu. Och jag\nkänner mig övertygad om att när valet\ni höst väl har hållits, vare sig utslaget\ngår åt det enå eller det andra hållet,\nskola vi bli befriade från en del av de\nklagomål, som nu störa oss i vardagslivet\n om vi slå upp en tidning eller sitta\nhär och höra på debatten.\n"
"https://betalab.kb.se/prot-1948--fk--10#1-59-cblock_2-block_3",Text,1,"114,1557,738,249","Herr WEHTJE (kort genmäle): Herr\ntalman! Jag skulle endast med några\nord vilja bemöta herr Björnsson i vad\nhan anförde till bankofullmäktiges försvar\n för sitt handlande. Jag tycker att\nhan skjuter över skulden i alldeles för\n"
"https://betalab.kb.se/prot-1948--fk--10#1-59-cblock_3-block_4",Text,1,"117,1811,735,80","stor utsträckning på omständigheter,\nsom ligga utanför bankofullmäktiges\n"
"https://betalab.kb.se/prot-1948--fk--10#1-59-cblock_4-block_5",Text,1,"117,1896,737,416","kontroll. Han säger, att de svårigheter,\ni vilka vi nu befinna oss, äro beroende\npå att vi ha att dras med krigets efterverkningar.\n Det tycker jag är att försöka\n skylla från sig på ett sätt som inte\när rimligt. Vi ha väl ändå inte bara drivit\n med strömmen som ett skepp med\nvinddrivna segel, utan vi ha väl ändå\nsjälva haft möjligheter att utforma vår\npolitik och vårt ekonomiska handlande.\n"
"https://betalab.kb.se/prot-1948--fk--10#1-59-cblock_4-block_6",Text,1,"119,2316,736,161","Vi kunna ju se på ställningen i andra\n länder av jämförbar storleksordning.\nSe på t. ex. Schwiez, som också har stått\nutanför kriget. Är inte ställningen för\n"
"https://betalab.kb.se/prot-1948--fk--10#1-59-cblock_6-block_8",Text,1,"882,193,736,288","Schweiz väsentligt mycket bättre än för\nvårt land? Eller tag som exempel Belgien,\n som till och med varit indraget i\nkriget. Jag gör gällande, att belgarna\nockså ha det bättre än vi i vårt land,\nmen de ha skött sin politik på det rätta\nsättet.\n"
"https://betalab.kb.se/prot-1948--fk--10#1-59-cblock_6-block_9",Text,1,"884,491,740,972","Jag skulle också vilja säga, att nerr\nBjörnsson skyllde ifrån sig på ett sätt\nsom inte heller är rimligt när det gäller\nrealiserandet av våra valutatillgångar\noch våra därav följande valutasvårigheter.\n Han säger, att man i riksbanksfullmäktige\n inte har kunnat se av de balanser,\n som dagligen göras upp, när valutatillgångarna\n minska. Då hade det\nvarit bankofullmäktiges skyldighet att\nskaffa sig en sådan redovisning, att de\nkunnat se att man gjort av med en valutatillgång\n på ungefär 2 miljarder kronor.\n Man har i sinom tid sagt till regeringen,\n att åtgärder borde vidtagas, men\ndet har inte blivit någon effekt därav. Ett\nså pass självständigt handlande får man\nväl ändå kräva att bankofullmäktige skola\n gå in för, att de skola kunna göra sin\nmening gällande gentemot en regering,\nsom inte handhar den ekonomiska politiken\n på ett sätt som bankofullmäktige\ngilla.\n"
"https://betalab.kb.se/prot-1948--fk--10#1-59-cblock_6-block_10",Text,1,"889,1468,738,458","Låne- och räntefrågorna äro inte utredda;\n man har inte gjort klart för sig\nvilken utomordentligt dålig ställning\nman haft. Herr Björnsson säger, att när\nvalet väl är över kan allting bli frid och\nfröjd igen. Men då först få vi, tror jag,\ndras med de riktiga svårigheterna, ty\ndå ha vi levat upp även de tillgångar\nsom ännu finnas kvar. Nu leva vi på\nvåra lager, men till tiden efter valen\näro nog lagren slut.\n"
"https://betalab.kb.se/prot-1948--fk--10#1-59-cblock_7-block_11",Text,1,"894,2016,736,368","Herr BJÖRNSSON (kort genmäle): Vi\nbehöva inte leva bara på våra lager,\nherr Wehtje. Vi beräkna att till hårdvalutaländer\n kunna exportera varor och\ntjänster för 1500 miljoner kronor om\nåret, och det är det vi skola leva på.\nMen vår valutarereserv på 400 miljoner\nkronor kunna vi såvitt jag förstår behålla\n oförändrad.\n"
"https://betalab.kb.se/prot-1948--fk--10#1-59-cblock_7-block_12",Text,1,"897,2396,733,77","Det var så mycket herr Wehtje hann\nmed att anklaga mig för, att jag kanske\n"
