id,type,tag,box,content
"https://betalab.kb.se/prot-198283--159#1-60-cblock_0-block_0",Text,1,"81,120,814,165","Jag vill i detta sammanhang också erinra om det handlingsprogram som\nutan omröstning antogs år 1978 av FN:s första specialsession om nedrustning.\nDäri framhölls bl. a. att konsultationer bör genomföras mellan större\nvapenleverantörs- och mottagarländer rörande en begränsning av alla typer\nav internationell överföring av konventionella vapen.\n"
"https://betalab.kb.se/prot-198283--159#1-60-cblock_0-block_1",Text,1,"83,296,813,130","Under åren 1977-1980 höll Förenta staterna och Sovjetunionen överläggningar\n om exporten av konventionella vapen. Det är angeläget att dessa\növerläggningar återupptas, om möjligt med deltagande även av andra\nbetydande export- och importländer.\n"
"https://betalab.kb.se/prot-198283--159#1-60-cblock_0-block_2",Text,1,"84,436,813,235","Andra förslag till åtgärder inom detta område har också framförts. Bl. a.\nhar Palmekommissionen lagt fram förslag till överläggningar mellan olika\nintressentländer om riktlinjer för överföring. Förslag har från olika håll också\nlagts fram om registrering av den internationella vapenhandeln. På detta\nområde har Stockholms internationella fredsforskningsinstitut (SIPRI) gjort\nbetydande insatser genom att bygga upp en internationellt oberoende\nvapenhandelsstatistik.\n"
"https://betalab.kb.se/prot-198283--159#1-60-cblock_0-block_3",Text,1,"84,682,814,130","Jag vill också erinra om att Sverige verkar för att inom FN få fram\njämförbara och tillförlitliga uppgifter om olika staters militära resursanvändning.\n Strävan är att få ett större antal stater att aktivt medverka i ett sådant\nuppgiftslämnande.\n"
"https://betalab.kb.se/prot-198283--159#1-60-cblock_0-block_4",Text,1,"86,823,813,130","Det kan övervägas att på liknande sätt söka få till stånd någon form av\nrapportering av den internationella vapenhandeln. Regeringen avser att\ninom FN undersöka förutsättningarna att införa någon typ av registrering av\nden internationella vapenhandeln.\n"
"https://betalab.kb.se/prot-198283--159#1-60-cblock_0-block_6",Text,1,"87,999,814,301","Svensk säkerhetspolitik bygger på alliansfrihet i fred och neutralitet i krig.\nNeutralitetspolitiken förutsätter att omvärlden har tilltro till Sveriges vilja\noch förmåga att hävda vårt oberoende. För att detta skall kunna gälla måste\nSverige ha ett efter våra förhållanden starkt försvar. Tilltron till den svenska\nförmågan förstärks om vi i fråga om väsentlig krigsmateriel kan vara\noberoende av utländska leveranser. För att vara ett litet land har Sverige\nockså en i det närmaste unikt hög självförsörjningsgrad med väsentlig\nmateriel. Av försvarets materielinköp görs ca 70 90 inom landet och ca 30 90 i\nutlandet. För flera likartade länder är förhållandet det omvända.\n"
"https://betalab.kb.se/prot-198283--159#1-60-cblock_0-block_5",Text,1,"111,964,637,25","Frågorna 3 till 5 avser den svenska krigsmaterielexporten.\n"
"https://betalab.kb.se/prot-198283--159#1-60-cblock_0-block_7",Text,1,"89,1316,813,130","För att upprätthålla vår internationellt sett höga självförsörjningsgrad\nkrävs en viss export av krigsmateriel såväl av ekonomiska skäl som för att\nvidmakthålla den industriella kapaciteten. Det är dessa våra egna behov som\när styrande för försvarsindustrins dimensionering, inte exporten i sig.\n"
"https://betalab.kb.se/prot-198283--159#1-60-cblock_0-block_8",Text,1,"90,1457,814,230","Det är väsentligt att denna export sker i en restriktiv anda och inte i något\navseende kommer i strid med svenska utrikes- och säkerhetspolitiska\nintressen. Grundregeln är att vapenexport är förbjuden. Undantag från\ndenna regel kan ges av regeringen. De riktlinjer för vapenexport som antogs\når 1971 skärptes i samband med antagandet av den nya lagen (1982:513) om\nförbud mot utförsel från Sverige av krigsmateriel, m. m., som trädde i kraft\nvid årsskiftet.\n"
"https://betalab.kb.se/prot-198283--159#1-60-cblock_0-block_9",Text,1,"116,1703,788,25","Vid varje begäran om utförseltillstånd görs en totalbedömning som\n"
