id,type,tag,box,content
"https://betalab.kb.se/prot-198384--24#1-11-cblock_5-block_5",Text,1,"349,129,812,60","Detta är ytterligare ett exempel som visar hur angeläget det är att vi snarast\nfår en tillfredsställande helikopterberedskap över hela landet.\n"
"https://betalab.kb.se/prot-198384--24#1-11-cblock_5-block_6",Text,1,"349,199,812,60","Jag vill än en gång uttrycka min tillfredsställelse över att försvarsministern\när beredd att snarast lämna en redovisning av den här frågan i riksdagen.\n"
"https://betalab.kb.se/prot-198384--24#1-11-cblock_8-block_10",Text,1,"348,551,814,132","Herr talman! Olle Aulin har frågat industriministern när regeringen avser\natt för riksdagen redovisa sitt ställningstagande till frågan om begränsning av\nskyldigheten för statliga myndigheter att anlita Allmänna bevaknings AB\n(ABAB) och Tele Larm AB för bevakning och installation av larmsystem.\n"
"https://betalab.kb.se/prot-198384--24#1-11-cblock_8-block_11",Text,1,"348,691,814,63","Arbetet inom regeringen är så fördelat att det är jag som skall svara på\nfrågan.\n"
"https://betalab.kb.se/prot-198384--24#1-11-cblock_8-block_12",Text,1,"348,762,814,132","På grundval av den s. k. monopolutredningens betänkande beslutade\nriksdagen i december 1979 att föreslå regeringen att låta se över möjligheterna\n att begränsa särställningen för ABAB och Tele Larm AB till att bara\nomfatta bevakningsobjekt med hög prioritet från skyddssynpunkt.\n"
"https://betalab.kb.se/prot-198384--24#1-11-cblock_8-block_13",Text,1,"348,903,814,62","Regeringen uppdrog i april 1980 åt överbefälhavaren att göra ifrågavarande\n översyn. Överbefälhavaren redovisade uppdraget i mars 1982.\n"
"https://betalab.kb.se/prot-198384--24#1-11-cblock_8-block_14",Text,1,"374,974,679,26","Regeringen avser att behandla ärendet i budgetpropositionen.\n"
"https://betalab.kb.se/prot-198384--24#1-11-cblock_9-block_16",Text,1,"345,1076,814,195","Herr talman! Jag ber att få tacka försvarsministern för svaret. Bakgrunden\ntill min fråga är den diskriminering som jag tycker mig finna när det gäller\nmöjligheterna för icke-statliga bevakningsbolag, närmast Securitas-gruppen,\natt få bevakningsuppdrag. Närmast gäller det FN:s konferens i Stockholm,\ndär uppdraget enligt vad jag har erfarit preliminärt lämnats till det statliga\nABAB.\n"
"https://betalab.kb.se/prot-198384--24#1-11-cblock_9-block_17",Text,1,"345,1287,813,96","ABAB har en särställning på bevakningsmarknaden inte bara när det\ngäller för totalförsvaret högt prioriterade objekt utan också i fråga om många\nandra bevakningsobjekt.\n"
"https://betalab.kb.se/prot-198384--24#1-11-cblock_9-block_18",Text,1,"345,1392,813,96","Denna särställning garanteras i en förordning från 1975, som togs upp till\ndiskussion i proposition 1978/79:134, där man aviserade en översyn inom\nregeringens kansli. Som vi just hört skall det nu komma ett förslag.\n"
"https://betalab.kb.se/prot-198384--24#1-11-cblock_9-block_19",Text,1,"345,1498,813,95","Det kan konstateras att det varken ur personalkontrollsynpunkt eller vad\nbeträffar kvaliteten i utbildning och utrustning finns några som helst skäl till\natt bibehålla ABAB:s särställning, såsom den i dag är formulerad.\n"
"https://betalab.kb.se/prot-198384--24#1-11-cblock_9-block_20",Text,1,"345,1603,814,131","När det sedan gäller kostnaderna för bevakningsuppdrag kan konstateras\natt ABAB har mycket svårt att hävda sig gentemot de fristående vaktbolagen\npå de områden där man får konkurrera. ABAB:s priser på den skyddade\nmarknaden syns ligga 20-30 26 över marknadsmässig prissättning, medan\n"
