id,type,tag,box,content
"https://betalab.kb.se/prot-1961--fk--22#1-42-cblock_3-block_3",Text,1,"271,294,745,867","råde och med hjälp av kapitalstarka intressenter\n bygger bostäder. I ett bristläge\n kan han skaffa sig oskäliga hyresinkomster.\n Skulle det då vara riktigt att\ngå på en sådan linje? Jag kan inte finna\ndetta. För övrigt är det inte bara en\nkapitalfråga, utan det gäller också arbetskraft.\n Den bostadsproduktion som\nvi i dag har med en produktion av 70 000\nlägenheter om året skulle inte nämnvärt\nkunna ökas om man följde reservanternas\n förslag. Risken är bara den att vi\ndå skulle utlämna de verkligt bostadsbehövande\n människorna till kapitalstarka\n intressenter som skulle kunna »klå»\ndem genom att tvinga dem betala ökade\nhyror. För vår del vill vi inte vara med\nom denna linje. Det kan inte vara riktigt\n att plånböckernas tjocklek skall avgöra\n om man skall få en bostad eller\ninte.\n"
"https://betalab.kb.se/prot-1961--fk--22#1-42-cblock_3-block_4",Text,1,"262,1175,740,549","Vi tycker från utskottsmajoritetens sida\n att justitieministerns förslag är väl\navvägt. Det tar hänsyn till det rådande\nläget på bostadsmarknaden. Avvecklingen\n pågår där sådan är möjlig och kommer\n att fortsätta, men att gå ytterligare\npå avvecklingsvägen utan att ha sakliga\nskäl därtill kan inte vara lämpligt. Här\ngäller det att se till att bostadsbyggandet\nhålls uppe på en så hög nivå som möjligt\n och att vi kan bereda människorna\nflera bostäder. Det är den enda utvägen\natt komma ifrån denna lagstiftning.\n"
"https://betalab.kb.se/prot-1961--fk--22#1-42-cblock_3-block_5",Text,1,"254,1721,738,378","Jag vill tillägga att vi på socialdemokratiskt\n håll inte ser dogmatiskt på den\nhär krislagstiftningen, lika litet som på\nnågon annan, utan vi försöker att se\nförnuftigt på det hela. När vi gör det\nfinns det faktiskt ingen annan utväg än\natt följa den väg som utskottet har anvisat,\n och jag ber, herr talman, att få yrka\nbifall till utskottets förslag.\n"
"https://betalab.kb.se/prot-1961--fk--22#1-42-cblock_4-block_7",Text,1,"247,2225,736,297","Herr talman! Jag vill gärna fästa uppmärksamheten\n på att det är sjuttonde\ngången riksdagen behandlar frågan om\nförlängning av denna lag. Enbart det\ntycker jag visar att man bör anstränga\nsig på allt sätt för att avveckla den. Det\när dock onaturligt att 16 år efter krigets\n"
"https://betalab.kb.se/prot-1961--fk--22#1-42-cblock_5-block_8",Text,1,"1052,309,733,161","slut på två år förlänga en sådan lag.\nGenom hyresregleringen varken begränsar\n vi efterfrågan eller ökar tillgången\npå lägenheter.\n"
"https://betalab.kb.se/prot-1961--fk--22#1-42-cblock_5-block_9",Text,1,"1043,476,739,498","När det gäller de kommersiella lägenheterna\n är det inte rimligt att förhållandena\n 1942 skall ligga till grund för\nhyressättningen. Den som sitter med en\naffärslägenhet i centrum får ett konkurrensövertag\n gentemot andra i samma\nbransch genom den lägre hyra han har.\nFinns det egentligen någon anledning\natt han skall sitta i ett gynnat läge? Konsumenterna\n får ju inte på något sätt\nglädje av detta, det tillämpas inte några\nlägre priser i de affärerna.\n"
"https://betalab.kb.se/prot-1961--fk--22#1-42-cblock_5-block_10",Text,1,"1038,980,737,408","Det finns all anledning att göra vad\nsom göras kan för att snarast möjligt\navveckla hyresregleringen. Visserligen\nsägs från alla håll att man är mycket\nintresserad av en sådan avveckling, men\njag tycker man för litet talar om de\ngoda erfarenheterna från platser där avveckling\n skett. Man uttalar obekräftade\nfarhågor, och de får tyvärr väga tyngre\nän faktiska rön.\n"
"https://betalab.kb.se/prot-1961--fk--22#1-42-cblock_6-block_12",Text,1,"1030,1568,735,251","Herr talman! Herr Karlsson tyckte det\nvar rätt egendomligt att jag som högerman\n kunde vara med och tala för att\nbutiksinnehavare och hantverkare skulle\n bli befriade från hyresregleringen och\nfå ökade utgifter för hyran.\n"
"https://betalab.kb.se/prot-1961--fk--22#1-42-cblock_6-block_13",Text,1,"1019,1820,742,535","Men det är väl ändå så, herr Karlsson,\natt det finns en hel del människor som\nvill starta en rörelse i dessa dagar och\ninte kan starta den därför att de inte\nkan skaffa sig någon lokal, då de som\nfinns tillgängliga blir dyra på grund av\nde pengar som måste betalas till dem\nsom sitter med hyreskontrakten. Hur\ndet är i de nya stadsdelarna vet herr\nKarlsson lika väl som jag. Där är det\nde stora koncernerna som lägger under\nsig lokalerna, och de mindre får icke\nvara med och dela.\n"
"https://betalab.kb.se/prot-1961--fk--22#1-42-cblock_6-block_14",Text,1,"1017,2364,734,169","Det är klart att organisationerna som\nsådana ställer sig bakom lagen — har\nman fått en favör vill man behålla den\nså länge som möjligt — men jag skulle\n"
