id,type,tag,box,content
"https://betalab.kb.se/prot-1957--ak--11#1-31-cblock_3-block_3",Text,1,"105,330,716,78","när man från reservanternas sida inte\nvill vara med om det uttalandet.\n"
"https://betalab.kb.se/prot-1957--ak--11#1-31-cblock_3-block_4",Text,1,"106,417,717,130","Herr talman! Jag ber därför att få\nyrka bifall till utskottets förslag, både\nkläm och motivering.\n"
"https://betalab.kb.se/prot-1957--ak--11#1-31-cblock_4-block_6",Text,1,"109,701,725,931","Herr talman! Herr Sköld menar att\ndetta anslag, som gått ut till tjurföreningarna\n och som vederbörande förlorar,\n inte är en tillräckligt stark sak för\nriksdagen att ställa sin vilja bakom, och\nav den anledningen kan vi släppa det\nhela. Jag är inte av den meningen, herr\nSköld, utan läget är helt enkelt det att\nvar och en, som har följt utvecklingen\nute i det praktiska livet och som läser\ndenna promemoria, kommer till det resultatet\n att här föreligger en ökad\nolycksfallsrisk genom att man avhornat\ntjurarna och gjort dem besvärligare att\nsköta. Detta speglas såväl i statistiken\nsom i bedömningen från tjurskötarnas\nsida, vare sig det är anställda lantarbetare\n som tjurskötare eller det är jordbrukarna\n själva som sköter detta i tjurföreningarna.\n Det är ju det som är den\nspringande punkten.\n"
"https://betalab.kb.se/prot-1957--ak--11#1-31-cblock_4-block_7",Text,1,"116,1634,722,660","Vi har ju lagstiftat med tanke på att\nförhindra en ökad olycksfallsrisk på\ndetta område. Nu visar statistiken att\nutvecklingen har gått i fullständigt motsatt\n riktning mot vad vi trodde när vi\nlagstiftade. Jag menar att det är själva\nkärnpunkten, herr Sköld, och jag är\növertygad om att ingen här i riksdagen\nskulle vilja vara med om att upprätthålla\n denna lag en dag längre i den händelse\n vi har begått ett misstag. Nu har\nalla dessa myndigheter sagt att vi har\nbegått ett misstag, och därför tycker jag\ndet är hederligt att också riksdagen säger\n ifrån på detta sätt.\n"
"https://betalab.kb.se/prot-1957--ak--11#1-31-cblock_4-block_8",Text,1,"123,2299,718,253","Det föreligger ju här en promemoria\nfrån departementet, och jag tycker faktiskt\n att man skall referera Kungl. Maj:t\npå ett riktigt sätt, även om det är en\nföre detta Kungl. Maj:t som sköter referatet.\n\n"
"https://betalab.kb.se/prot-1957--ak--11#1-31-cblock_5-block_10",Text,1,"879,363,726,752","Herr talman! Herr Ahlstens replik\ngick ut på att det är bestyrkt att avhornade\n tjurar åstadkommer större\nolycksfallsrisk än behornade tjurar. Det\nfinns i varje fall inte ett ord i promemorian\n om den saken, och därför finns\ndet inte någon anledning att diskutera\nden. Och det är väl så mycket mindre\nanledning att diskutera denna fråga om\navhorningens betydelse för olycksfallsrisken,\n när utskottet föreslår att villkoret\n för statsbidrag — att avhorning\nav tjurar skall ske — skall tas bort. Och\nnär utskottet inte med ett ord säger att\nvi reflekterar på att återinföra den bestämmelsen,\n vad är det då för mening\ni det resonemang herr Ahlsten förde?\n"
"https://betalab.kb.se/prot-1957--ak--11#1-31-cblock_6-block_12",Text,1,"888,1241,718,126","Herr talman! Jag ber att få yrka bifall\n till den vid punkten fogade reservationen\n nr 5) a) av herr Eskilsson m. fl.\n"
"https://betalab.kb.se/prot-1957--ak--11#1-31-cblock_7-block_14",Text,1,"889,1490,722,480","Herr talman! Jordbruksutskottet har\nhär tagit upp vissa motionärers yrkande\nom att en del anslag, som nu utgår, skulle\n avskaffas. Jag vill inte vända mig mot\ndet i och för sig; det är klart att bland\nde många anslag, som utgår på jordbrukets\n område och av vilka en hel del\nhar utgått under mycket lång tid, kan\ndet ju alltid finnas något som kanske\nför närvarande inte är så särdeles motiverat.\n\n"
"https://betalab.kb.se/prot-1957--ak--11#1-31-cblock_7-block_15",Text,1,"893,1980,721,430","Jag kan alltså vara med på en översyn\ndå det gäller vissa av dessa anslag. Men\njag kan inte vara med på att man skall\nutreda beträffande vilka anslag som\nhelst, att man med andra ord kastar vilka\n anslag som helst in i utredningskvarnen.\n Och det anslag, som jag då närmast\n tänker på, är betitlat »Bidrag till\nåterbetalning av lån från jordbrukets\nmaskinlånefond».\n"
"https://betalab.kb.se/prot-1957--ak--11#1-31-cblock_7-block_16",Text,1,"900,2420,717,128","Det rör sig här om ett anslag, som direkt\n går till produktiva ändamål, till\nrationaliseringsändamål, och som jag\n"
