id,type,tag,box,content
"https://betalab.kb.se/prot-1954--ak--7#1-41-cblock_2-block_2",Text,1,"20,305,723,938","dagens bord ett komplex av nykterhetsfrågor\n — huvudpropositionen är\n637 sidor dryg och har åtta följepropositioner.\n Det finns väl inte någon\nmänniska som tror, att detta stora problemkomplex\n skulle ha kunnat slutbehandlas\n inom sådan tidrymd, att jag\nskulle kunna ta hänsyn till det när jag\nblir skyldig att för riksdagen lägga\nfram de slutliga beräkningarna för\nriksstaten. Det finns ingen möjlighet\natt i det sammanhanget vänta på ett\nbeslut, och därför är det alltså inga\nbudgettekniska skäl som talar för en\nsammankoppling — tvärtom. Därtill\nkommer, att de förslag, som läggs fram\ni de nyssnämnda propositionerna, i det\nstora hela kommer att träda i kraft\nden 1 oktober 1955 och följaktligen\ninte får någon beröring med budgetåret\n 1954/55.\n"
"https://betalab.kb.se/prot-1954--ak--7#1-41-cblock_2-block_3",Text,1,"28,1255,724,1072","Jag kommer nu slutligen fram till\nutgångspunkten för regeringens förslag,\n som ju varit att skaffa de pengar\nsom behövs för att få budgeten att balansera.\n Jag skall inte uppehålla mig\nvid avslagsyrkandena på denna punkt;\ndet vore rätt meningslöst, ty man finner\n ju där inte mycket allvar i sak. Och\njag ber faktiskt om ursäkt för att jag\negentligen inte alls tänker uppehålla\nmig vid högerns förslag. Detta är något\nav det mest cyniska som riksdagen\nhar upplevt. Ty vad säger högern? Jo,\ni sin motion säger högern att man skall\ninte köpa en sänkning av den direkta\nskatten på bekostnad av de indirekta\nskatterna. Det är den stora principdeklarationen.\n Litet längre fram i motionen\n heter det: Vi kommer att i annat\nsammanhang lägga fram förslag till\nsänkt direkt skatt. Därför kan det vara\nlämpligt att tillföra statskassan några\nnya inkomster, och vi föreslår alltså en\nviss höjning av spritskatten.\n"
"https://betalab.kb.se/prot-1954--ak--7#1-41-cblock_2-block_4",Text,1,"39,2340,717,218","Förslaget från högerns sida till sänkning\n av den direkta skatten skall alltså\n delvis köpas på bekostnad av spritskatten.\n Ty observera, att högern tänker\n sig en sänkning av den direkta\n"
"https://betalab.kb.se/prot-1954--ak--7#1-41-cblock_3-block_5",Text,1,"791,298,717,566","skatten oavsett = spritskatteförslaget.\nHögern behöver ju inte dessa pengar;\nhögern har intet hål att fylla, ty högern\nskall ju genom sina förslag beträffande\nbostadssubventionerna och sjukförsäkringen\n och annat skaffa utrymme för\nen skattesänkning. Bör då inte högern\nställa denna fråga till det svenska folket:\n Tycker ni inte att det är klokt av\noss att vi nu föreslår, att ni får betala\nen krona mer per liter för spriten, så\natt vi skall kunna sänka den direkta\nskatten?\n"
"https://betalab.kb.se/prot-1954--ak--7#1-41-cblock_3-block_6",Text,1,"794,877,717,347","Detta är det resonemang som högern\nför, fast den kanske inte gör det lika\nuppenbart som jag nu gjort i mitt avslöjande.\n Men jag tror att det talar sitt\neget språk, och därför är det rätt meningslöst\n att i dag diskutera med högern,\n ty högerns resonemang går utanför\n frågan.\n"
"https://betalab.kb.se/prot-1954--ak--7#1-41-cblock_3-block_7",Text,1,"798,1230,717,482","Men vi har ju den Erikssonska reservationen,\n här företrädd av herr Brandt.\nHur gör man nu i sina beräkningskonster?\n Skattekommittén hade sagt att\nman kunde räkna med en priselasticitet\n på 0,3 eller 0,4 — svårt att säga vilket.\n Jag väljer för min del medeltalet\nav de två siffrorna, vilket väl får anses\nvara att gå en hållbar medelväg. Då\nkommer jag fram till att spritskattehöjningen\n ger 71 miljoner kronor, som\n"
"https://betalab.kb.se/prot-1954--ak--7#1-41-cblock_5-block_10",Text,1,"805,1893,718,615","Då genmäler man från herr Brandts\nsida: Finansministern har varit för optimistisk,\n det blir 8 miljoner kronor\nmindre. Detta står inte i reservationen,\nmen det är detta som ligger bakom\nherr Kollbergs beräkningar. Finansministern\n får inte ut 71 miljoner utan\n& miljoner mindre. Sedan gör man upp\ndetta förslag, vilket ger ytterligare 16\nmiljoner kronor mindre, varigenom\nman kommer ned till en summa på 47\nmiljoner kronor i stället för 71. Därefter\n konstaterar man att detta belopp\nligger inom felmarginalen.\n"
"https://betalab.kb.se/prot-1954--ak--7#1-41-cblock_4-block_8",Text,1,"802,1716,715,128","tillsammans med den höjda tobaksskatten\n — om vilken tydligen ingen talar\n i dag — skulle ge de 96 erforder-\n"
"https://betalab.kb.se/prot-1954--ak--7#1-41-cblock_5-block_11",Text,1,"850,2512,674,36","Alltså, först och främst ligger de 8\n"
"https://betalab.kb.se/prot-1954--ak--7#1-41-cblock_5-block_9",Text,1,"804,1854,288,35","liga miljonerna.\n"
