id,type,tag,box,content
"https://betalab.kb.se/prot-1963--fk--24#1-134-cblock_3-block_3",Text,1,"258,282,732,457","tydligare kunna bringas till uttryck på\ndet sättet att riksdagen i skrivelse till\nKungl. Maj:t begär direktiv till utredningen\n att den skall ompröva åtgärder\njust för utvidgande av den verksamhet\nsom det här är fråga om. Såvitt jag förstår\n överensstämmer detta också med utskotiets\n intentioner, fastän utskottet uttryckt\n sig så blygt, att man nästan får\nden uppfattningen att utskottet knappt\ntörs andas om saken.\n"
"https://betalab.kb.se/prot-1963--fk--24#1-134-cblock_3-block_4",Text,1,"258,754,731,283","Jag förmodar emellertid att utskottet\ningenting har att invända mot att jag\nyrkar bifall till den motion som omfattar\n samtliga de tre punkter som det här\när fråga om. Jag yrkar således, herr talman,\n bifall till motionerna I:747 och\nII: 892.\n"
"https://betalab.kb.se/prot-1963--fk--24#1-134-cblock_3-block_5",Text,1,"257,1052,730,326","Till sist ber jag, herr talman, att få\ninstämma i det yrkande som här nyss\nframställts av herr Hermansson om bifall\n till reservation 1. Jag instämmer\näven i det yrkande som framförts av\nherr Nils-Eric Gustafsson om bifall dels\ntill reservation 1, dels också till den av\nhonom väckta motionen.\n"
"https://betalab.kb.se/prot-1963--fk--24#1-134-cblock_4-block_7",Text,1,"258,1477,730,248","Herr talman! Såsom redan har påpekats\n gäller den fråga vi nu behandlar\nspörsmålet om jordbrukets rationalisering\n och de åtgärder från statens sida\nsom i detta sammanhang kan komma i\nfråga.\n"
"https://betalab.kb.se/prot-1963--fk--24#1-134-cblock_4-block_8",Text,1,"253,1732,734,801","Låt oss då slå fast att när det gäller\nsyftet att genom lämpliga rationaliseringsåtgärder\n nå fram till bästa möjliga\nbetingelser och lönsamhet för olika kategorier\n av svenskt jordbruk är vi tämligen\n överens. Däremot är jag inte säker\npå att vi när det gäller vägarna och metoderna\n är lika eniga. Jag tror alltså att\ndet är angeläget att göra klart för sig,\natt vi här inte rör oss med någon exakt\nvetenskap och att man därför inte heller\nbör vara så tvärsäker på att man har rätt\npå alla punkter. Knappast på något område\n har man så föga användning för\ndogmatiska ståndpunktstaganden. Man\nrör sig här med alltför irrationella och\nsvårbedömbara faktorer för att man skall\nkunna sägas ha underlag för självklara\noch entydiga bedömningar. Tyvärr vet\n"
"https://betalab.kb.se/prot-1963--fk--24#1-134-cblock_5-block_9",Text,1,"1029,283,730,422","vi så litet om hur vårt samhälle ser ut\nom tjugu, trettio eller fyrtio år, vilka\ndrömmar och önskemål som då gör sig\nstarkast påminda. En sak vet vi dock\nmed säkerhet, nämligen att vad vi gör\npå det område vi nu diskuterar formar\noch sätter sin prägel i långa stycken på\nframtidens samhälle, den arbets- och bostadsmiljö\n morgondagens människor\nskall röra sig i.\n"
"https://betalab.kb.se/prot-1963--fk--24#1-134-cblock_5-block_10",Text,1,"1027,712,732,292","Jag tror också det är angeläget att vi\nhar klart för oss att det här inte endast\när fråga om ekonomiska bedömningar,\nmen jag vill säga att även om man begränsar\n diskussionen enbart till det ekonomiska\n planet, så finns det utan tvivel\nutrymme för olika ståndpunkter.\n"
"https://betalab.kb.se/prot-1963--fk--24#1-134-cblock_5-block_11",Text,1,"1027,1010,730,376","Sedan jag gjort dessa reservationer\ntorde det stå klart att jag själv inte vill\ntala med särskilt stora bokstäver i detta\nsammanhang eller göra alltför tvärsäkra\npåståenden. Vad vi har att göra, som\nhär skall besluta, är väl att söka bilda\noss den uppfattning vartill våra egna begränsade\n erfarenheter och studiet av den\nomgivande verkligheten leder oss.\n"
"https://betalab.kb.se/prot-1963--fk--24#1-134-cblock_5-block_12",Text,1,"1022,1393,735,928","När jag nu övergår till själva sakfrågan\n vill jag säga att jag ingenting har\natt invända mot Kungl. Maj:ts proposition\n i vad det gäller medelsanvisningen\ntill jordbrukets rationalisering. Det är säkerligen\n behövligt. Den ökade medelstilldelningen\n bör ge utrymme för en friare\n prövning av jordbrukets kreditbehov\noch över huvud möjliggöra en mera differentierad\n långivningsverksamhet. När\nman läser propositionen får man dock i\nförsta hand det intrycket, att det närmast\n är fråga om en radikal begränsning\nav låne- och bidragsverksamheten och\natt man siktar in sig på de stora enheterna,\n förmodligen i den förvissningen\natt man därmed åtminstone löser de ekonomiska\n problemen. Det är väl på den\npunkten meningarna skiljer sig och där\nvi som står för reservation nr 1 har en\nfrån utskottet och propositionen avvikande\n mening.\n"
"https://betalab.kb.se/prot-1963--fk--24#1-134-cblock_5-block_13",Text,1,"1021,2328,731,206","När man läser departementschefens uttalande\n i propositionen får man det intrycket,\n att det för honom är en närmast\nchockerande upptäckt att cirka 60 procent\n eller ungefär 157 000 brukningsen-\n"
