id,type,tag,box,content
"https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_1-block_2",Text,1,"86,322,733,155","Herr talman! Jag skall inte blanda mig\ni debatten på norrlandsbänken utan ber\natt få säga några ord till utskottets ordförande.\n\n"
"https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_1-block_3",Text,1,"82,491,735,457","Jag frågade om ordföranden ansåg det\nvara en rimlig och skälig princip att en\ntredjedel i en viss situation, som man\nicke kan förneka är möjlig, kan tvinga\ntvå tredjedelar av delägarna när fiskevårdsområde\n skall bildas. Jag fick inte\nnågot svar på detta, liksom jag inte\nheller fick något svar på den frågan när\nriksdagen förra gången antog en tvångsbestämmelse\n av samma hårda slag som\ndet nu är fråga om.\n"
"https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_1-block_4",Text,1,"77,955,738,749","Det är möjligt att en ändrad lagstiftning\n behövs på fiskets område — 1913\nårs lag om gemensamhetsfiske är kanske\nlitet föråldrad — men man borde då, såsom\n jag framhållit, mera gå fram efter\nfrihetens och frivillighetens principer.\nDå det gäller jaktvårdsområdena har\nman tillämpat ett mildare tvång — det\när högst en femtedel som kan bli tvingad.\n När man då bildat jaktvårdsområden\n med hjälp av den mildare tvångsbestämmelsen\n så har det visat sig att\nområdena i stor utsträckning inte blivit\nförnyade sedan fastställelsetiden gått ut.\nJag anser att detta visar att det inte är\nlyckligt med dessa tvångsbestämmelser\nens under mildare former än vad som nu\när föreslaget.\n"
"https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_1-block_5",Text,1,"73,1711,737,448","Jag uttalar förhoppningen att de föreslagna\n tvångsbestämmelserna så litet\nsom möjligt kommer till användning när\ndenna lagstiftning skall tillämpas ute i\ndet praktiska livet. Om tvångsbestämmelserna\n skulle bli tillämpade i stor omfattning\n är jag rädd för att idyllen och\nskönhetsvärdena kring våra svenska sjöar\n för de många fiskerättsägare, som\nträffas av tvångslagens bestämmelser,\nkommer att blekna och försvinna.\n"
"https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_2-block_7",Text,1,"74,2297,734,204","Herr talman! Om man skall besvara\nherr Sveningssons än en gång upprepade\n fråga kan man inskränka sig till\natt läsa upp första meningen i 6 $: »Fiskevårdsområde\n må bildas om samtycke\n"
"https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_5-block_10",Text,1,"857,283,735,290","föreligger antingen från delägare, som\nföreträda mer än hälften av delaktighetstalet\n och tillika utgöra minst en tredjedel\n av antalet delägare, eller från delägare,\n som utgöra mer än halva antalet\ndelägare och tillika företräda minst en\ntredjedel av delaktighetstalet.»\n"
"https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_5-block_11",Text,1,"855,579,734,288","Herr talman! Nyss sade herr Bergh\natt man inte kan begära att högermän\nskall vara förståndigare än andra i alla\nfrågor. När man hör herr Sveningsson\nskulle jag vilja säga att man kan undra,\nom de är förståndigare än andra i några\nfrågor!\n"
"https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_6-block_14",Text,1,"852,1084,734,248","Jag har sysslat mycket med dessa frågor\n och blev förvånad över utskottsordförandens\n inlägg. Det stämmer dock ganska\n väl med reservationen, som jag kommer\n att biträda. Han upprepade vad som\ndär sägs beträffande ändringen i 6 8.\n"
"https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_6-block_13",Text,1,"854,999,733,79","Herr talman! Jag skall tillåta mig att\ngöra ett kort inlägg i denna debatt.\n"
"https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_6-block_15",Text,1,"850,1337,734,413","Det är för mig ganska uppenbart att\ndelaktighetstalet skall respekteras men\näven antalet. Det får ju inte vara så i\nfortsättningen att om två delägare av\nexempelvis tio innehar 70 procent av\nområdet skall de kunna ställas åt sidan\nav de andra, som äger de återstående 30\nprocenten, om dessa senare delägare utgör\n mer än 50 procent av antalet delägare.\n\n"
"https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_6-block_17",Text,1,"847,2008,734,495","När vi kommer till 8 $, som gäller fördelningen,\n bör det inte stå som Kungl.\nMaj:t och utskottet föreslår, d. v. s. att\nuppskattningen i princip skall grundas\npå arealen av de skilda vattenområdena.\nDet är alldeles uppenbart, som herr Osvald\n också erkände, att man får göra\nen bedömning av värdet. Hänsyn därtill\nborde tas i tillämpningsföreskrifterna.\nMen varför skall man inte ta in saken\ni lagtexten? Reservationen innebär ju\nendast ett förtydligande av den uppfatt-\n"
"https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_6-block_16",Text,1,"848,1757,734,238","Alla är överens om värdet av denna\nlagstiftning, och man kan dela utskottsordförandens\n tro att den kommer att bli\ntill gagn för fisket. Men jag kan inte se\natt denna uppfattning utgör något hinder\n för bifall till reservationen.\n"
