id,type,tag,box,content
"https://betalab.kb.se/prot-1968--fk--22#1-122-cblock_2-block_2",Text,1,"284,268,713,172","cipiellt är synd att desavouera framstående\n medlemmar av sin grupp och att\ninte gruppledaren åtminstone läser vad\ndet är fråga om.\n"
"https://betalab.kb.se/prot-1968--fk--22#1-122-cblock_2-block_3",Text,1,"270,449,725,1074","Jag tycker att jag i all stillsamhet kan\ngöra den observationen att i Kommunförbundet,\n där är det rejält och praktiskt\n folk, och där satt socialdemokrater\n och centerpartister i god sämja och\nsade att den här frågan skall vi hantera\npraktiskt för att göra ett bra förslag\nav det hela, ge ut bra böcker åt barnen\noch skapa litet konkurrens på denna\nmarknad. Men när de centerpartistiska\nrepresentanterna liksom kom ifrån\ndenna jordnära kontakt med representanter\n för socialdemokratin och kom i\nlag med representanter för andra partier\n med kontakter åt annat håll, då\nblev detta plötsligt något slags ideologisk\n fråga. Då blev det ett hot mot både\n åsikter och fri konkurrens och allt\nmöjligt annat. Då gick man emot förslaget.\n Jag tycker det är synd att centerpartiets\n motståndskraft mot dessa påtryckningar\n inte är större när de råkar\nin i borgerlig samverkan, eller vad det\nkallas i högtidliga ögonblick.\n"
"https://betalab.kb.se/prot-1968--fk--22#1-122-cblock_2-block_4",Text,1,"268,1531,718,255","Det är inte underligt att det på centerpartiets\n affischer står »Trivs du i\ndin miljö?» eller något i den stilen.\nJag tycker att detta verkar som uttryck\nför vantrivsel i den miljön eller åtminstone\n som en illavarslande tendens.\n"
"https://betalab.kb.se/prot-1968--fk--22#1-122-cblock_2-block_5",Text,1,"264,1801,718,431","Jag har sett detta som en praktisk\nfråga, liksom centerpartiets representanter\n i Kommunförbundet. Jag hoppas\natt det finns underlag för att efter riksdagens\n beslut betrakta detta som en\npraktisk fråga om att skaffa bra böcker\n åt barnen vid våra skolor och bra\nböcker genom en ordentlig konkurrens\ni stället för privata monopol på läroboksmarknaden.\n\n"
"https://betalab.kb.se/prot-1968--fk--22#1-122-cblock_3-block_7",Text,1,"262,2428,715,128","Herr talman! Det är ju ett inte alldeles\n okänt fenomen att herr Palme förses\nmed änglavingar men jag tror att i det\n"
"https://betalab.kb.se/prot-1968--fk--22#1-122-cblock_5-block_9",Text,1,"1052,269,716,392","här fallet skall han inte lyckas få dem\natt sitta kvar. Han har skyndat före en\nutredning innan den tillräckligt utrett\nfrågan, lagt fram några som helst resultat.\n När han här handlat på ett sätt som\nfullständigt skiljer sig från det vanliga\ni riksdagsarbetet försöker han inbilla\noss att det har skett av omtanke och\nför att skolan skall få bättre läroböcker.\n"
"https://betalab.kb.se/prot-1968--fk--22#1-122-cblock_5-block_10",Text,1,"1044,677,720,713","Vi hade för inte så länge sedan — för\nmycket kort tid sedan vågar jag påstå\n— en liten debatt i den här frågan. Där\nframträdde en partivän till statsrådet\nPalme, en partivän som jag vågar påstå\nhar betydligt större erfarenhet på det\nhär området än vad herr Palme hunnit\nskaffa sig. Han förklarade direkt att\ndetta var en ideologisk fråga; det gällde\n en socialisering, ett statligt eller\nhalvstatligt företag — det var inte lönt\natt resonera på annat sätt. Därför är\ndet väl rätt naturligt om man misstänker\n att den fria konkurrensen — inte\nmed detsamma men i framtiden — kan\nkomma att upphävas.\n"
"https://betalab.kb.se/prot-1968--fk--22#1-122-cblock_5-block_11",Text,1,"1040,1400,719,477","Herr Palme talar om de två stora dominerande\n företagen och menar tydligen\n att vi reservanter slår vakt just om\ndem och att de utgör ett hot mot de\nsmå företagen. I själva verket är det så\natt dessa två stora företag är gamla företag\n och att en rad nya, små företag\nhar växt upp vid sidan av dem. En del\nav de nya företagen har specialiserat\nsig på vissa produkter, det är väl också\nkänt.\n"
"https://betalab.kb.se/prot-1968--fk--22#1-122-cblock_5-block_12",Text,1,"1034,1895,719,521","Vidare åberopar statsrådet Palme här\nplötsligen Kommunförbundet som det\nverkliga slagträt i detta sammanhang.\nHan talade om vilka kloka och praktiska\n karlar som finns i detta förbund.\nHan var förvånad över att herr Bengtson,\n med inte mindre än tre partivänner\n i förbundet, och jag — folkpartiet\nhar ju bara en medlem där — inte insåg\n att vi borde inta samma ståndpunkt\n som dessa medlemmar i förbundet.\n\n"
"https://betalab.kb.se/prot-1968--fk--22#1-122-cblock_5-block_13",Text,1,"1035,2434,713,127","Det är ju roligt för Kommunförbundets\n representanter att plötsligt få detta\nverkligt förnämliga betyg av utbild-\n"
