id,type,tag,box,content
"https://betalab.kb.se/prot-1968--ak--21#1-73-cblock_3-block_3",Text,1,"165,310,720,544","föreskrifter som gäller och de arbetsformer\n som tillämpas. De anser att en\nväsentlig förbättring skulle inträda, om\nman kunde erhålla förhandsbesked huruvida\n lån kunde påräknas eller inte.\nMot den bakgrunden kräver man nu en\növersyn av hela exportkreditfinansieringen.\n Jag anser dock att det kravet\när mycket dåligt underbyggt. Var kan\nman få besked om att lån kommer att\nbeviljas, innan man kan lägga alla fakta\npå bordet?\n"
"https://betalab.kb.se/prot-1968--ak--21#1-73-cblock_3-block_4",Text,1,"172,857,716,216","Det är givet att AB Svensk exportkredit\n liksom våra banker behöver ha\ntillgång till alla fakta i målet innan\nslutgiltig ställning kan tas till ett aktuelit\n ärende.\n"
"https://betalab.kb.se/prot-1968--ak--21#1-73-cblock_3-block_5",Text,1,"175,1084,717,304","Utskottsmajoriteten har funnit att\nmotionärer och reservanter inte heller\ni år har presenterat något argument,\nsom kan föranleda en tillstyrkan av deras\n framställning. Med dessa ord, herr\ntalman, yrkar jag bifall till utskottets\nhemställan.\n"
"https://betalab.kb.se/prot-1968--ak--21#1-73-cblock_4-block_7",Text,1,"180,1483,723,672","Herr talman! Herr Bengtsson i Landskrona\n uppehöll sig alltför ensidigt vid\nAB Svensk exportkredit. I mitt anförande\n sökte jag visa att problematiken\ningalunda är begränsad till den utlåning\n och de villkor som gäller inom\nAB Svensk exportkredit utan spänner\növer ett betydligt vidare fält. Det är\nkanske inte så mycket mer att säga utöver\n vad jag tidigare anfört, men jag\nvill ta upp den konkreta fråga som\nställdes av herr Bengtsson när han kritiserade\n motionernas tanke att förhandsbesked\n skulle lämnas beträffande AB\nSvensk exportkredits långivning.\n"
"https://betalab.kb.se/prot-1968--ak--21#1-73-cblock_4-block_8",Text,1,"191,2159,713,177","Herr Bengtsson frågade var den ordningen\n gäller att man kan få besked\nhuruvida lån kan beviljas innan alla\nfakta ligger på bordet.\n"
"https://betalab.kb.se/prot-1968--ak--21#1-73-cblock_4-block_9",Text,1,"192,2341,718,216","Jo, det kan man få t.ex. i motsvarande\n institut i Västtyskland. Man är\ndär på det klara med att en stor exportaffär\n inte kan komma till stånd i ett\nenda sammanhang, utan att det måste\n"
"https://betalab.kb.se/prot-1968--ak--21#1-73-cblock_5-block_10",Text,1,"935,300,721,756","bli fråga om en diskussion mellan köpare\n och säljare beträffande pris, kvalitet,\n leveranstid och kreditvillkor. När\nkreditvillkoren är aktuella önskar köparen\n naturligtvis längsta möjliga kredittid\n och lägsta möjliga ränta. Säljaren\nmåste då undersöka hur långt det finns\nmöjlighet att tillgodose dessa önskemål.\nI Sverige för säljaren normalt sådana\ndiskussioner med sin bank, men i de\nfall där banken inte skall refinansiera\nfår vederbörande vända sig till AB\nSvensk exportkredit. Det är för säljaren\nmycket värdefullt att kunna få förhandsbesked\n — annars blir affären i\nfråga kanske över huvud taget aldrig\nav.\n"
"https://betalab.kb.se/prot-1968--ak--21#1-73-cblock_5-block_11",Text,1,"945,1068,714,216","Exempel på detta förfarande finns\nalltså i andra länder, herr Bengtsson,\noch det är mycket rimligt att också vi\ni vårt land undersöker möjligheterna\ntill en sådan ordning.\n"
"https://betalab.kb.se/prot-1968--ak--21#1-73-cblock_6-block_13",Text,1,"948,1386,725,850","Herr talman! Jag inser inte att det\nföreligger så stor anledning att tillmötesgå\n de krav, som reservanterna ställt\noch som herr Regnéll på nytt upprepar,\nom en översyn av exportkreditfinansieringen,\n så länge vi kan konstatera att\nden summa som AB Svensk exportkredit\n har till sitt förfogande inte i sin\nhelhet har utnyttjats. Det finns, såsom\njag nämnt, ungefär 250 miljoner kronor\nsom är outnyttjade. Enligt de uppgifter\nAB Svensk exportkredit lämnat till oss\nhar praktiskt taget alla kreditframställningar\n bifallits. Vi har inte fått någon\nstatistik över ansökningarna, men praktiskt\n taget alla har alltså bifallits. Vi\nmenar därför att det inte kan vara så\nstor anledning att göra ytterligare undersökningar\n på detta område.\n"
"https://betalab.kb.se/prot-1968--ak--21#1-73-cblock_6-block_14",Text,1,"960,2242,717,307","Anledningen till att AB Svensk exportkredit\n inte anser sig kunna ge några\nförhandsbesked till företag, som gör förfrågningar\n om kreditärenden innan alla\npapper ligger på bordet, är givetvis\nsvårigheterna för bolaget att bedöma de\nframtida möjligheterna att ta upp lån\n"
