id,type,tag,box,content
"https://betalab.kb.se/prot-198687--90#1-30-cblock_5-block_5",Text,1,"316,115,805,193","över 320 milj. kr. för att förbättra situationen ute på arbetsplatserna. Även\nom vi gör det kommer vi att behöva göra prioriteringar i det arbetet. Stora\npengar ställs till förfogande. Vi har en bra miljö, om vi ser på förhållandena\ninternationellt. Men också i fortsättningen behövs ett tålmodigt arbete över\nhela fältet för att undanröja de olycksfallsrisker och risker för sjukdom som\nfinns i vårt arbetsliv.\n"
"https://betalab.kb.se/prot-198687--90#1-30-cblock_5-block_6",Text,1,"315,321,805,195","Utskottet behandlar vidare ett antal motionsyrkanden från samtliga\nriksdagspartier om olika insatser på arbetsmiljöns område. Samtliga motionsyrkanden\n har avstyrkts av utskottsmajoriteten. Flera av dessa motioner\nhar behandlats av en eller flera riksdagar tidigare och upprepas nu på nytt. En\ndel av motionsyrkandena har följts upp med reservationer. Till betänkandet\nhar fogats 22 reservationer.\n"
"https://betalab.kb.se/prot-198687--90#1-30-cblock_5-block_7",Text,1,"314,524,805,120","Herr talman! Med hänsyn till tidigare behandling och kammarens tid\nkommer jag att endast kortfattat beröra en del av de frågeställningar som\nfinns i reservationerna. Några har kommenterats tidigare här i kammaren vid\nett antal tillfällen.\n"
"https://betalab.kb.se/prot-198687--90#1-30-cblock_5-block_8",Text,1,"313,658,806,229","I en reservation tar utskottets centerpartister upp frågan om offentliggörande\n av testresultat för bildskärmar. Utskottet understryker att det är\nangeläget att dessa resultat offentliggörs, men om en myndighet gör testet\ngäller sekretesslagen, och något offentliggörande kan inte ske utan att den\nsom har begärt undersökningen medger det. Däremot kan resultaten\noffentliggöras om uppdragsgivaren vänder sig till någon annan än en\nmyndighet.\n"
"https://betalab.kb.se/prot-198687--90#1-30-cblock_5-block_10",Text,1,"312,995,805,228","I ett par reservationer upptas frågan om ledighet för graviditet. Den har\ntidigare behandlats här i kammaren, men det har hänt någonting sedan det\nskedde senast. På den offentliga sektorn finns ett centralt avtal om sådan\nledighet. Vissa kommuner har ännu inte anpassat sig till avtalet, men i stort\nsett är det heltäckande. Förhandlingar pågår mellan LO, PTK och SAF om\nett centralt avtal, och de är nu i slutskedet. Vi har förhoppningar om att\nparterna skall komma överens och lösa frågan avtalsvägen.\n"
"https://betalab.kb.se/prot-198687--90#1-30-cblock_5-block_9",Text,1,"314,895,803,90","Utskottsmajoriteten tror emellertid liksom statsrådet att det kommer att\nbli ett starkt konkurrensmedel att redovisa testresultat och att det i praktiken\nkommer att medföra att resultaten av bildskärmstester blir offentliga.\n"
"https://betalab.kb.se/prot-198687--90#1-30-cblock_5-block_11",Text,1,"311,1232,805,125","Den psykosociala arbetsmiljön tas upp i en reservation. Det är förvisso ett\nstort område, ett av de högprioriterade områdena både inom forskningen\noch inom arbetarskyddsverkets övriga arbete. Det är ett av de tyngsta\ndelområdena i forskningen framöver.\n"
"https://betalab.kb.se/prot-198687--90#1-30-cblock_5-block_12",Text,1,"311,1366,804,127","Det står också att läsa om detta i forskningspropositionen som nyligen\növerlämnades till riksdagen. Där tar man upp frågorna om de psykosociala\naspekterna i arbetslivet liksom arbetsorganisationens och medbestämmandets\n betydelse i sammanhanget.\n"
"https://betalab.kb.se/prot-198687--90#1-30-cblock_5-block_13",Text,1,"311,1501,804,194","Belastningssjukdomarna är den andra stora och dominerande frågan. Jag\nhåller med Lars-Ove Hagberg, som tog upp detta, om att det är en mycket\nsvår fråga. Det kommer att krävas stora insatser framöver för att klara\nbelastningssjukdomarna. Detta har varit ett av de högst prioriterade\narbetsområdena för arbetarskyddsstyrelsen under en fyraårsperiod, och det\när fortfarande högprioriterat.\n"
"https://betalab.kb.se/prot-198687--90#1-30-cblock_5-block_14",Text,1,"336,1703,779,25","All den forskning som kan bedrivas på området utförs också. Arbetar-\n"
