id,type,tag,box,content
"https://betalab.kb.se/prot-1969--ak--20#1-56-cblock_0-block_0",Text,1,"248,165,230,30","56 Nr .20\n"
"https://betalab.kb.se/prot-1969--ak--20#1-56-cblock_1-block_1",Text,1,"743,167,496,35","Fredagen den 25 april 1969\n"
"https://betalab.kb.se/prot-1969--ak--20#1-56-cblock_2-block_2",Text,1,"247,247,1280,34","Interpellation ang. förberedelser för användande av torv som bränsle\n"
"https://betalab.kb.se/prot-1969--ak--20#1-56-cblock_4-block_5",Text,1,"280,1374,474,29","Denna anhållan bordlades.\n"
"https://betalab.kb.se/prot-1969--ak--20#1-56-cblock_5-block_6",Text,1,"561,1482,75,33","$ 26\n"
"https://betalab.kb.se/prot-1969--ak--20#1-56-cblock_6-block_7",Text,1,"238,1536,718,261","På hemställan av herr förste vice talmannen\n beslöt kammaren nu kl. 12.32\natt ajournera sina förhandlingar till kl.\n14.00, då samtliga till bordläggning denna\n dag anmälda utskottsutlåtanden\nväntades föreligga.\n"
"https://betalab.kb.se/prot-1969--ak--20#1-56-cblock_7-block_8",Text,1,"561,1851,73,33","8 27\n"
"https://betalab.kb.se/prot-1969--ak--20#1-56-cblock_8-block_9",Text,1,"237,1905,717,81","Då förhandlingarna kl. 14.00 återupptogs\n anmäldes till bordläggning\n"
"https://betalab.kb.se/prot-1969--ak--20#1-56-cblock_9-block_10",Text,1,"236,2013,718,167","utrikesutskottets utlåtande nr 3, i anledning\n av motioner angående riktlinjer\nför svensk export av krigsmateriel,\nm. m.;\n"
"https://betalab.kb.se/prot-1969--ak--20#1-56-cblock_10-block_11",Text,1,"277,2210,477,29","statsutskottets utlåtanden:\n"
"https://betalab.kb.se/prot-1969--ak--20#1-56-cblock_10-block_12",Text,1,"234,2255,718,170","nr 53, i anledning av Kungl. Maj:ts\nproposition med förslag till lag om\npensionstillskott, m. m., såvitt den ej avser\n lagförslagen, jämte motioner,\n"
"https://betalab.kb.se/prot-1969--ak--20#1-56-cblock_10-block_13",Text,1,"233,2435,718,125","nr 54, i anledning av Kungl. Maj:ts\nproposition med förslag till statligt förarskydd,\n\n"
"https://betalab.kb.se/prot-1969--ak--20#1-56-cblock_11-block_14",Text,1,"1016,314,717,174","nr 61, i anledning av Kungl. Maj:ts\nproposition angående allmän beredskapsstat\n för budgetåret 1969/70 i vad\navser vissa allmänna frågor,\n"
"https://betalab.kb.se/prot-1969--ak--20#1-56-cblock_11-block_15",Text,1,"1015,496,718,215","nr 62, i anledning av Kungl. Maj:ts\nproposition angående allmän beredskapsstat\n för budgetåret 1969/70 i vad\navser justitiedepartementets verksamhetsområde,\n\n"
"https://betalab.kb.se/prot-1969--ak--20#1-56-cblock_11-block_16",Text,1,"1014,723,719,214","nr 63, i anledning av Kungl. Maj:ts\nproposition angående allmän beredskapsstat\n för budgetåret 1969/70 i vad\navser utrikesdepartementets verksamhetsområde,\n\n"
"https://betalab.kb.se/prot-1969--ak--20#1-56-cblock_11-block_17",Text,1,"1013,949,719,214","nr 64, i anledning av Kungl. Maj:ts\nproposition angående allmän beredskapsstat\n för budgetåret 1969/70 i vad\navser försvarsdepartementets verksamhetsområde,\n\n"
"https://betalab.kb.se/prot-1969--ak--20#1-56-cblock_11-block_18",Text,1,"1012,1175,720,213","nr 65, i anledning av Kungl Maj:ts\nproposition angående allmän beredskapsstat\n för budgetåret 1969/70 i vad\navser socialdepartementets verksamhetsområde,\n i\n"
"https://betalab.kb.se/prot-1969--ak--20#1-56-cblock_11-block_19",Text,1,"1011,1400,718,214","nr 66, i anledning av Kungl. Maj:ts\nproposition angående allmän beredskapsstat\n för budgetåret 1969/70 i vad\navser - kommunikationsdepartementets\nverksamhetsområde,\n"
"https://betalab.kb.se/prot-1969--ak--20#1-56-cblock_11-block_20",Text,1,"1010,1626,718,214","nr 67, i anledning av Kungl. Maj:ts\nproposition angående allmän beredskapsstat\n för budgetåret 1969/70 i vad\navser finansdepartementets verksamhetsområde,\n\n"
"https://betalab.kb.se/prot-1969--ak--20#1-56-cblock_11-block_21",Text,1,"1009,1851,719,214","nr 68, i anledning av Kungl. Maj:ts\nproposition angående allmän beredskapsstat\n för budgetåret 1969/70 i vad\navser utbildningsdepartementets verksamhetsområde,\n\n"
"https://betalab.kb.se/prot-1969--ak--20#1-56-cblock_11-block_22",Text,1,"1007,2077,719,212","nr 69, i anledning av Kungl. Maj:ts\nproposition angående allmän beredskapsstat\n för budgetåret 1969/70 i vad\navser handelsdepartementets verksamhetsområde,\n\n"
"https://betalab.kb.se/prot-1969--ak--20#1-56-cblock_11-block_23",Text,1,"1006,2301,719,216","nr 70, i anledning av Kungl. Maj:ts\nproposition angående allmän beredskapsstat\n för budgetåret 1969/70 i vad\navser inrikesdepartementets verksamhetsområde,\n jämte motioner,\n"
"https://betalab.kb.se/prot-1969--ak--20#1-56-cblock_11-block_24",Text,1,"1048,2526,675,37","nr 71, i anledning av Kungl. Maj:ts\n"
