id,type,tag,box,content
"https://betalab.kb.se/prot-1943--ak--8#1-57-cblock_0-block_0",Text,1,"620,141,986,39","Onsdagen den 3 mars 1943. Nr 8. 57\n"
"https://betalab.kb.se/prot-1943--ak--8#1-57-cblock_1-block_1",Text,1,"102,224,1507,348","Interpellation. (Forts.)\nkrigskonjunkturskatt för år 1943 om obegränsad skattskyldighet för realisationsvinst,\n som uppkommit genom överlåtelser, vilka skett efter promemorians\n publicering — i varje fall beträffande fastigheter samt aktier i fastighetsaktiebolag\n och andelar i fastighetsföreningar — giva ett bestämt besked\nom herr statsrådets inställning beträffande sådan lagstiftning och, om herr\nstatsrådet anser att den bör genomföras, dess omfattning och den tidpunkt,\nfrån vilken den utvidgade skattskyldigheten skall beräknas, så att nu rådan-\n"
"https://betalab.kb.se/prot-1943--ak--8#1-57-cblock_2-block_2",Text,1,"107,572,874,101","de rättsosäkerhetstillstånd undanröjes?\nDenna anhållan blev av kammaren bifallen.\n"
"https://betalab.kb.se/prot-1943--ak--8#1-57-cblock_3-block_3",Text,1,"811,725,94,39","$ 28.\n"
"https://betalab.kb.se/prot-1943--ak--8#1-57-cblock_4-block_4",Text,1,"107,778,1506,139","Anmäldes och godkändes statsutskottets förslag till riksdagens skrivelse, nr\n45, till Konungen i anledning av Kungl. Maj:ts proposition angående fortsatt\ngiltighet för förskottsstaten för försvarsväsendet. |\n"
"https://betalab.kb.se/prot-1943--ak--8#1-57-cblock_5-block_5",Text,1,"109,898,1505,116","SARAS\nVidare anmäldes och godkändes andra lagutskottets förslag till riksdagens\nskrivelser till Konungen: .\n"
"https://betalab.kb.se/prot-1943--ak--8#1-57-cblock_6-block_6",Text,1,"110,1017,1504,96","nr 46, i anledning av Kungl. Maj:ts proposition med förslag till lag om\njämkning av arrendeavtal i vissa fall, m. m.; och\n"
"https://betalab.kb.se/prot-1943--ak--8#1-57-cblock_6-block_7",Text,1,"111,1101,1508,134","nr 47, i anledning av Kungl. Maj:ts proposition med förslag till lag angående\n fortsatt giltighet av lagen den 16 maj 1941 (nr 243) om rätt för arrendator\n att bortföra stråfoder m: m.\n"
"https://betalab.kb.se/prot-1943--ak--8#1-57-cblock_7-block_8",Text,1,"157,1285,757,104","$ 29.\nJusterades protokollsutdrag.\n"
"https://betalab.kb.se/prot-1943--ak--8#1-57-cblock_8-block_9",Text,1,"820,1438,94,38","$ 30.\n"
"https://betalab.kb.se/prot-1943--ak--8#1-57-cblock_9-block_10",Text,1,"115,1488,1505,138","Herr Nolin avlämnade en av honom m. fl. undertecknad motion, nr 299, i anledning\n av Kungl. Maj:ts proposition, nr 68, angående fortsatt giltighet av gällande\n skattegruppering m. m.\n"
"https://betalab.kb.se/prot-1943--ak--8#1-57-cblock_10-block_11",Text,1,"159,1644,1052,122","Denna motion bordlades.\nKammarens ledamöter åtskildes härefter kl. 4.09 e. m.\n"
"https://betalab.kb.se/prot-1943--ak--8#1-57-cblock_11-block_12",Text,1,"1301,1803,279,93","In fidem\nSune Norrman\n"
