id,type,tag,box,content
"https://betalab.kb.se/prot-197677--133#1-3-cblock_12-block_17",Text,1,"929,125,86,21","Nr 133\n"
"https://betalab.kb.se/prot-197677--133#1-3-cblock_13-block_18",Text,1,"929,171,163,61","Tisdagen den\n17 maj 1977\n"
"https://betalab.kb.se/prot-197677--133#1-3-cblock_14-block_19",Text,1,"928,265,221,59","Föräldraförsäkringen,\n m. m.\n"
"https://betalab.kb.se/prot-197677--133#1-3-cblock_2-block_2",Text,1,"80,120,178,25","1976/77:133\n"
"https://betalab.kb.se/prot-197677--133#1-3-cblock_3-block_3",Text,1,"79,225,311,65","Tisdagen den 17 maj\nKI. 13.00\n"
"https://betalab.kb.se/prot-197677--133#1-3-cblock_4-block_4",Text,1,"82,338,351,90","$ 1 Föredrogs och hänvisades\nProposition\n1976/77:149 till socialutskottet\n"
"https://betalab.kb.se/prot-197677--133#1-3-cblock_5-block_5",Text,1,"82,479,347,24","$ 2 Föredrogs och hänvisades\n"
"https://betalab.kb.se/prot-197677--133#1-3-cblock_5-block_7",Text,1,"85,549,485,56","1976/77:1644 till skatteutskottet\n1976/77:1645 och 1646 till finansutskottet\n"
"https://betalab.kb.se/prot-197677--133#1-3-cblock_5-block_6",Text,1,"82,514,101,20","Motioner\n"
"https://betalab.kb.se/prot-197677--133#1-3-cblock_6-block_9",Text,1,"81,691,608,196","skatteutskottets betänkanden 1976/77:45 och 48\nutrikesutskottets betänkande 1976/77:20\nsocialutskottets betänkanden 1976/77:28 och 33\nkulturutskottets betänkanden 1976/77:44, 46 och 47\njordbruksutskottets betänkande 1976/77:33\narbetsmarknadsutskottets betänkande 1976/77:28\n"
"https://betalab.kb.se/prot-197677--133#1-3-cblock_6-block_8",Text,1,"83,656,396,23","$ 3 Föredrogs men bordlades åter\n"
"https://betalab.kb.se/prot-197677--133#1-3-cblock_7-block_10",Text,1,"84,970,415,26","$ 4 Föräldraförsäkringen, m. m.\n"
"https://betalab.kb.se/prot-197677--133#1-3-cblock_8-block_11",Text,1,"84,1042,807,161","Föredrogs socialförsäkringsutskottets betänkande 1976/77:27 med anledning\n av dels propositionen 1976/77:100 i vad avser visst anslag för\nbudgetåret 1977/78 till allmän försäkring m. m., dels propositionen\n1976/77:117 om utbyggnad av föräldraförsäkringen m. m. jämte motioner.\n\n"
"https://betalab.kb.se/prot-197677--133#1-3-cblock_9-block_12",Text,1,"84,1255,806,164","I budgetpropositionen 1976/77:100, bilaga 8 (socialdepartementet), under\n litt. C, punkten C 3. Bidrag till sjukförsäkringen för föräldraförsäkringen\n (s. 55 och 56) hade regeringen föreslagit riksdagen att till Bidrag\ntill sjukförsäkringen för föräldraförsäkringen för budgetåret 1977/78 anvisa\n ett förslagsanslag av 270 000 000 kr.\n"
"https://betalab.kb.se/prot-197677--133#1-3-cblock_10-block_13",Text,1,"85,1466,805,59","I propositionen 1976/77:117 (socialdepartementet) hade regeringen föreslagit\n riksdagen att anta de i propositionen intagna förslagen till\n"
"https://betalab.kb.se/prot-197677--133#1-3-cblock_10-block_15",Text,1,"110,1572,765,24","2. lag om ändring i lagen (1976:280) om rätt till föräldraledighet.\n"
"https://betalab.kb.se/prot-197677--133#1-3-cblock_10-block_14",Text,1,"112,1536,695,24","1. lag om ändring i lagen (1962:381) om allmän försäkring,\n"
"https://betalab.kb.se/prot-197677--133#1-3-cblock_11-block_16",Text,1,"85,1642,806,94","Beträffande det huvudsakliga innehållet i propositionen 1976/77:117\nanfördes följande:\n”I propositionen föreslås att garantinivån inom föräldraförsäkringen\n"
