id,type,tag,box,content
"https://betalab.kb.se/prot-1946--ak--13#1-22-cblock_1-block_1",Text,1,"281,165,994,34","22 Nr 13. Onsdagen den 27 mars 1946.\n"
"https://betalab.kb.se/prot-1946--ak--13#1-22-cblock_2-block_2",Text,1,"283,253,1504,377","Svar på interpellation. (Forts.)\nförhållanden icke låter ägarna tillgodogöra sig dessa värden. De kunna icke utnyttja\n dem. Enligt vad statsrådet i sitt svar angivit försöka de att på det ena\neller andra sättet taga ut litet mera, men de ha fått bakslag. Det skulle vara\nmycket tacknämligt och på samma gång rättfärdigt, om denna fråga kunde\nfå en sådan lösning, att skogarna återfördes till de gamla ägarna eller, om\nde tidigare tillhört kronan eller allmänningar, till dessa. Enligt vad man kan\nfinna från Dannemora finns det där troligtvis en del gamla bondskogar som\nockså följt med.\n"
"https://betalab.kb.se/prot-1946--ak--13#1-22-cblock_3-block_4",Text,1,"327,816,853,42","Överläggningen förklarades härmed avslutad.\n"
"https://betalab.kb.se/prot-1946--ak--13#1-22-cblock_4-block_5",Text,1,"976,906,74,38","8 5.\n"
"https://betalab.kb.se/prot-1946--ak--13#1-22-cblock_5-block_6",Text,1,"280,962,1501,85","Föredrogs och hänvisades till jordbruksutskottet den på kammarens bord liggande\n motionen nr 442 av herr Staxäng m. fl.\n"
"https://betalab.kb.se/prot-1946--ak--13#1-22-cblock_6-block_7",Text,1,"995,1091,72,38","$ 6.\n"
"https://betalab.kb.se/prot-1946--ak--13#1-22-cblock_7-block_8",Text,1,"277,1148,1503,169","Föredrogs den av herr Kristensson vid kammarens nästföregående sammanträde\n gjorda, men då bordlagda anhållan att få framställa interpellation till\nherr statsrådet och chefen för försvarsdepartementet, angående vissa olägenheter\n i samband med skjutövningar på Havängs skjutfält.\n"
"https://betalab.kb.se/prot-1946--ak--13#1-22-cblock_8-block_9",Text,1,"325,1334,640,35","Kammaren biföll denna anhållan.\n"
"https://betalab.kb.se/prot-1946--ak--13#1-22-cblock_9-block_10",Text,1,"992,1419,74,39","$ 7.\n"
"https://betalab.kb.se/prot-1946--ak--13#1-22-cblock_10-block_11",Text,1,"276,1477,1503,244","Föredrogs den av herr Skoglund i Doverstorp vid kammarens nästföregående\n sammanträde gjorda, men då bordlagda anhållan att få framställa interpellation\n till herr statsrådet Ericsson, angående tillgången inom vårt land på\narbetskraft samt på materiel för byggnadsproduktionen jämte i samband därmed\n stående frågor rörande de statliga regleringarna av byggnadsverksamheten.\n\n"
"https://betalab.kb.se/prot-1946--ak--13#1-22-cblock_12-block_13",Text,1,"994,1824,74,39","$ 8.\n"
"https://betalab.kb.se/prot-1946--ak--13#1-22-cblock_11-block_12",Text,1,"322,1746,450,35","Denna anhållan bifölls.\n"
"https://betalab.kb.se/prot-1946--ak--13#1-22-cblock_0-block_0",Text,1,"85,1882,161,133","Förslag till\nfamiljebidragsför-\n\nordning.\n"
"https://betalab.kb.se/prot-1946--ak--13#1-22-cblock_13-block_14",Text,1,"276,1881,1501,119","Föredrogs andra lagutskottets utlåtande, nr 18, i anledning av dels Kungl.\nMaj:ts proposition med förslag till familjebidragsförordning, dels ock i ämnet\nväckta motioner.\n"
"https://betalab.kb.se/prot-1946--ak--13#1-22-cblock_14-block_15",Text,1,"274,2024,1503,251","Genom en den 15 februari 1946 dagtecknad proposition, nr 73, vilken hänvisats\n till lagutskott och behandlats av andra lagutskottet, hade Kungl. Maj:t,\nunder åberopande av propositionen bilagt utdrag av statsrådsprotokollet över\nförsvarsärenden, föreslagit riksdagen att antaga ett vid propositionen fogat\nförslag till förordning om familjebidrag åt värnpliktiga m. m. (familjebidragsförordning).\n\n"
"https://betalab.kb.se/prot-1946--ak--13#1-22-cblock_14-block_16",Text,1,"273,2295,1502,82","I samband med propositionen hade utskottet till behandling förehaft fem\n1 anledning av densamma väckta motioner, nämligen\n"
"https://betalab.kb.se/prot-1946--ak--13#1-22-cblock_14-block_17",Text,1,"318,2397,449,32","inom första kammaren\n"
"https://betalab.kb.se/prot-1946--ak--13#1-22-cblock_15-block_18",Text,1,"317,2447,811,80","nr 256 av herr Gränebo m. fl. samt\nnr 257 av herr Albertsson m. fl. ävensom\n"
