id,type,tag,box,content
"https://betalab.kb.se/prot-1921--ak--60#1-89-cblock_9-block_12",Text,1,"1522,320,95,29","(Forts.)\n"
"https://betalab.kb.se/prot-1921--ak--60#1-89-cblock_0-block_0",Text,1,"545,165,1117,144","Onsdagen den 15 juni, f. m. 89 Nr 60.\nz Gemensamma\nTrettonde omröstningen: omröstningar.\n"
"https://betalab.kb.se/prot-1921--ak--60#1-89-cblock_1-block_1",Text,1,"330,315,955,44","(enligt bankoutskottets memorial nr 75, punkt 1).\n"
"https://betalab.kb.se/prot-1921--ak--60#1-89-cblock_2-block_2",Text,1,"158,382,1298,167","»Den, som i likhet med första kammaren vill bifalla vad utskottet\n hemställt eller att riksdagen må i nedannämnda delar godkänna\n följande lydelse av den vid avlöningsreglementet för befattningshavare\n vid riksdagens verk fogade tjänsteförteckningen:\n"
"https://betalab.kb.se/prot-1921--ak--60#1-89-cblock_3-block_3",Text,1,"150,606,1308,608","Riksbanken.\nHuvudkontoret.\n50 tjänstemän (1 aktnarie, 1 kontrollant å utrikesavdelningen,\n 1 arkivarie, 2 registratorer, 4 revisorer, 8 kagsörer, 1 föreståndare\n för sedelräkningsavdelningen, 1 föreståndare för mynträkningsavdelningen,\n 2 korrespondenter och 29 bokhållare) . . A 14\nAvdelningskontoret i Göteborg.\n8 tjänstemän (1 revisor, 1 registrator, 1 korrespondent, 3 kassörer\n och 2 bokhållare) . . .. ooo ooo... A 14\nAvdelningskontoret i Malmö.\n7 tjänstemän (1 revisor, 1 registrator, 1 korrespondent, 2 kas-\n"
"https://betalab.kb.se/prot-1921--ak--60#1-89-cblock_4-block_4",Text,1,"149,1207,1308,322","sörer och 2 bokhållare) . . ooo ooo ss osv... A 14\nRiksgäldskontoret.\n2 IEVisOrer . soo ro rr rr rr rr rr rr rr or bra A 14\nröstar\nJa;\n"
"https://betalab.kb.se/prot-1921--ak--60#1-89-cblock_5-block_5",Text,1,"239,1542,598,101","Den, det ej vill, röstar\nNej;\n"
"https://betalab.kb.se/prot-1921--ak--60#1-89-cblock_6-block_6",Text,1,"151,1685,1298,133","Vinner Nej, har riksdagen i likhet med andra kammaren bifallit\n utskottets hemställan med följande ändringar i den till avlöningsreglementet\n hörande tjänsteförteckningen, nämligen:\n"
"https://betalab.kb.se/prot-1921--ak--60#1-89-cblock_7-block_7",Text,1,"367,1843,908,44","under rubriken »Riksbanken, Huvudkontoret»;\n"
"https://betalab.kb.se/prot-1921--ak--60#1-89-cblock_8-block_8",Text,1,"235,1903,202,39","att stycket\n"
"https://betalab.kb.se/prot-1921--ak--60#1-89-cblock_8-block_9",Text,1,"145,1953,1292,88","»50 tjänstemän (1 aktuarie — — — 29 bokhållare) . . . A 14»\nutbytts mot följande två stycken:\n"
"https://betalab.kb.se/prot-1921--ak--60#1-89-cblock_8-block_10",Text,1,"144,2037,1281,166",">25 tjänstemän (1 aktuarie, 1 kontrollant å utrikesavdelningen,\n 1 arkivarie, 2 registratorer, 3 revisorer, 4 kassörer,\n1 föreståndare för sedelräkningsavdelningen, 1 korrespondent\noeh 11 bokhållare) . . ooo ooo... ..... A 14\n"
"https://betalab.kb.se/prot-1921--ak--60#1-89-cblock_8-block_11",Text,1,"144,2205,1306,89","25 tjänstemän (1 revisor, 4 kassörer, 1 föreståndare för\nmynträkningsavdelningen, 1 korrespondent och 18 bokhållare) A 132;\n"
