id,type,tag,box,content
"https://betalab.kb.se/prot-1935--ak--17#1-62-cblock_1-block_1",Text,1,"241,142,982,33","62 Nr 17. Onsdagen den 6 mars e. m.\n"
"https://betalab.kb.se/prot-1935--ak--17#1-62-cblock_2-block_2",Text,1,"949,228,92,39","$ 19.\n"
"https://betalab.kb.se/prot-1935--ak--17#1-62-cblock_3-block_3",Text,1,"244,294,1506,117","Fröken Wellin avlämnade en motion i anledning av Kungl. Maj:ts propoSo\n nr 108, angående reglering av arbetstiden för viss statsanställd personal.\n\n"
"https://betalab.kb.se/prot-1935--ak--17#1-62-cblock_4-block_4",Text,1,"289,437,1129,120","Denna motion, som erhöll ordningsnumret 509, bordlades.\nKammarens ledamöter åtskildes härefter kl. 4.31 e. m.\n"
"https://betalab.kb.se/prot-1935--ak--17#1-62-cblock_5-block_5",Text,1,"1452,604,252,93","In fidem\nPer Cronvall.\n"
"https://betalab.kb.se/prot-1935--ak--17#1-62-cblock_6-block_6",Text,1,"720,870,561,122","Onsdagen den 6 mars.\nKl. 7 e. m.\n"
"https://betalab.kb.se/prot-1935--ak--17#1-62-cblock_7-block_7",Text,1,"291,1041,1058,41","Fortsattes det på förmiddagen började sammanträdet.\n"
"https://betalab.kb.se/prot-1935--ak--17#1-62-cblock_8-block_8",Text,1,"953,1135,70,38","$ 1.\n"
"https://betalab.kb.se/prot-1935--ak--17#1-62-cblock_9-block_9",Text,1,"245,1199,1511,169","Herr talmannen anmälde till fortsatt handläggning första lagutskottets utlåtande,\n nr 21, i anledning av väckta motioner om lagstiftning till skydd för\nmarkägares rätt till bärplockning å skogs- och hagmark m. m.; och lämnades\ndärvid enligt förut skedd anteckning ordet till\n"
"https://betalab.kb.se/prot-1935--ak--17#1-62-cblock_0-block_0",Text,1,"46,1215,186,205","Ang. skydd\nför markägares\n rätt\ntill bärplockning.\n\n(Forts.)\n"
