id,type,tag,box,content
"https://betalab.kb.se/prot-197879--29#1-64-cblock_1-block_1",Text,1,"77,102,72,22","Nr 29\n"
"https://betalab.kb.se/prot-197879--29#1-64-cblock_2-block_2",Text,1,"76,149,207,57","Torsdagen den\n9 november 1978\n"
"https://betalab.kb.se/prot-197879--29#1-64-cblock_4-block_4",Text,1,"71,289,74,27","frågor\n"
"https://betalab.kb.se/prot-197879--29#1-64-cblock_3-block_3",Text,1,"76,254,189,22","Meddelande om\n"
"https://betalab.kb.se/prot-197879--29#1-64-cblock_6-block_6",Text,1,"321,103,477,160","$ 28 Meddelande om frågor\nMeddelades att följande frågor framställts\nden 9 november\n"
"https://betalab.kb.se/prot-197879--29#1-64-cblock_7-block_7",Text,1,"322,314,812,89","1978/79:116 av Per-Olof Strindberg (m) till utrikesministern om ett svenskt\ninitiativ till förmån för den i Sovjetunionen dömde svenske medborgaren\nLaimons Niedre:\n"
"https://betalab.kb.se/prot-197879--29#1-64-cblock_8-block_8",Text,1,"319,436,814,201","Fredagen den 3 november dömdes den svenske medborgaren Laimons\nNiedre av en domstol i Riga till tio års straffarbete för spioneri. Sveriges\ngeneralkonsul i Leningrad har bl. a. enligt pressuppgifter uttalat att han fått\nett bestämt intryck av att det var ”en helt juste rättegång”. Det finns å andra\nsidan även uppgifter om motsatsen. Jag vill därför till herr utrikesministern\nställa följande fråga:\n"
"https://betalab.kb.se/prot-197879--29#1-64-cblock_8-block_9",Text,1,"319,648,813,93","Anser utrikesministern att det rättsliga förfarandet mot Laimons Niedre\nmotsvarar de uttalanden som Sveriges generalkonsul gjort och, om så ej\nskulle vara fallet, vilka åtgärder kommer då att vidtagas från UD:s sida?\n"
"https://betalab.kb.se/prot-197879--29#1-64-cblock_9-block_10",Text,1,"322,806,813,58","1978/79:117 av Bonnie Bernström (fp) till socialministern om utbyggnaden av\nden kommunala barnomsorgen:\n"
"https://betalab.kb.se/prot-197879--29#1-64-cblock_10-block_11",Text,1,"320,894,815,199","Enligt socialstyrelsens sammanställning av kommunernas barnomsorgsplaner\n är det faktiska och planerade antalet daghemsplatser 135 000 år 1979.\nDärav beräknas antalet platser för barn i åldern ett halvt till tre år till 30 700.\n1982 beräknas fördelningen på småbarnsgrupp resp. syskongrupp vara 40 650\noch 138 650. Ökningen av antalet platser för småbarnsgrupper är i absoluta tal\nväldigt liten.\n"
"https://betalab.kb.se/prot-197879--29#1-64-cblock_10-block_12",Text,1,"319,1104,815,234","Ca 50 96 av alla kvinnor går tillbaka till sitt arbete inom ett år efter barnets\nfödsel. Därmed finns det ett akut behov av barnomsorg även för små barn. All\nexpertis är i dag överens om att de första tre åren i ett barns liv är de viktigaste.\nMen trots detta har barn i regel de sämsta omsorgsformerna under dessa år.\nOfta anlitas personer utan utbildning för uppgiften och utan någon som helst\nerfarenhet av barn. Omsättningen på dagbarnvårdare för små barn är oftast\nhög.\n"
"https://betalab.kb.se/prot-197879--29#1-64-cblock_10-block_13",Text,1,"345,1349,580,24","Med anledning av detta vill jag fråga socialministern:\n"
"https://betalab.kb.se/prot-197879--29#1-64-cblock_10-block_14",Text,1,"320,1384,810,59","Vilka åtgärder ämnar socialministern vidta för att öka antalet platser i den\nkommunala barnomsorgen för barn i åldern ett halvt till tre år?\n"
"https://betalab.kb.se/prot-197879--29#1-64-cblock_11-block_15",Text,1,"323,1508,812,59","1978/79:118 av Elvy Nilsson (s) till kommunikationsministern om tidpunkten\nför aviserad trafikpolitisk proposition, m. m.:\n"
"https://betalab.kb.se/prot-197879--29#1-64-cblock_12-block_16",Text,1,"322,1596,813,93","En trafikpolitisk proposition innebärande förslag till en ny inriktning av\ntrafikpolitiken har länge varit aviserad. Den avses bl. a. medföra en annan\nfördelning av kostnadsansvaret mellan järnvägs- och landsvägstrafik, vilket\n"
