id,type,tag,box,content
"https://betalab.kb.se/prot-198182--53#1-67-cblock_1-block_1",Text,1,"70,103,73,20","Nr 53\n"
"https://betalab.kb.se/prot-198182--53#1-67-cblock_2-block_2",Text,1,"70,150,215,56","Onsdagen den\n16 december 1981\n"
"https://betalab.kb.se/prot-198182--53#1-67-cblock_4-block_4",Text,1,"66,292,186,125","orientering i\ngrundskola och\ngymnasieskola\nm.m.\n"
"https://betalab.kb.se/prot-198182--53#1-67-cblock_3-block_3",Text,1,"69,256,215,27","Studie- och yrkes-\n"
"https://betalab.kb.se/prot-198182--53#1-67-cblock_5-block_5",Text,1,"66,1679,23,18","66\n"
"https://betalab.kb.se/prot-198182--53#1-67-cblock_8-block_11",Text,1,"342,911,412,29","Överläggningen var härmed avslutad.\n"
"https://betalab.kb.se/prot-198182--53#1-67-cblock_9-block_12",Text,1,"316,985,817,95","Mom. 6 (vägledning i det lokala syo-arbetet m. m.)\nUtskottets hemställan bifölls med 158 röster mot 151 för reservation 1 av\nStig Alemyr m. fl.\n"
"https://betalab.kb.se/prot-198182--53#1-67-cblock_10-block_13",Text,1,"316,1126,816,89","Mom. 8 (riktlinjerna för skolans arbetslivsförberedelse)\nUtskottets hemställan bifölls med 298 röster mot 17 för motion 75 av Lars\nWerner m. fl.\n"
"https://betalab.kb.se/prot-198182--53#1-67-cblock_11-block_14",Text,1,"315,1267,816,59","Mom. 11 (intagning till gymnasieskolan på grundval av höstterminsbetyget\n i årskurs 9)\n"
"https://betalab.kb.se/prot-198182--53#1-67-cblock_11-block_15",Text,1,"315,1337,816,59","Utskottets hemställan bifölls med 247 röster mot 66 för reservation 2 av\nHans Nyhage m. fl. 2 ledamöter avstod från att rösta.\n"
"https://betalab.kb.se/prot-198182--53#1-67-cblock_12-block_16",Text,1,"314,1443,816,95","Mom. 15 (syo-tjänster med enbart syo)\nUtskottets hemställan bifölls med 249 röster mot 64 för reservation 3 av\nHans Nyhage m. fl. 2 ledamöter avstod från att rösta.\n"
"https://betalab.kb.se/prot-198182--53#1-67-cblock_13-block_17",Text,1,"313,1584,817,60","Mom. 16 och 17 (konstruktionen av tjänster för syo-funktionen i grundskolan\n och gymnasieskolan samt för uppföljande syo m. m.)\n"
"https://betalab.kb.se/prot-198182--53#1-67-cblock_13-block_18",Text,1,"314,1654,817,59","Utskottets hemställan bifölls med 173 röster mot 142 för reservation 4 av\nStig Alemyr m. fl.\n"
