id,type,tag,box,content
"https://betalab.kb.se/prot-197778--111#1-21-cblock_1-block_1",Text,1,"80,103,941,94","3. till Bidrag till Statsföretag AB på tilläggsbudget II till statsbudgeten för Nr 111\nbudgetåret 1977/78 under fjortonde huvudtiteln anvisa ett reservationsanslag\n av 531 300 000 kr.,\n"
"https://betalab.kb.se/prot-197778--111#1-21-cblock_1-block_2",Text,1,"82,209,814,95","4. till Teckning av aktier i Statsföretag AB på tilläggsbudget II till\nstatsbudgeten för budgetåret 1977/78 under fonden för statens aktier anvisa\nett investeringsanslag av 350 000 000 kr.,\n"
"https://betalab.kb.se/prot-197778--111#1-21-cblock_1-block_3",Text,1,"83,315,814,95","5. till Lån till ett nytt handelsstålsbolag för rekonstruktionsändamål på\ntilläggsbudget II till statsbudgeten för budgetåret 1977/78 under fonden för\nlåneunderstöd anvisa ett investeringsanslag av 700 000 000 kr.,\n"
"https://betalab.kb.se/prot-197778--111#1-21-cblock_1-block_4",Text,1,"83,420,815,96","6. till Lån till ett nytt handelsstålsbolag för investeringsändamål på\ntilläggsbudget II till statsbudgeten för budgetåret 1977/78 under fonden för\nlåneunderstöd anvisa ett investeringsanslag av 200 000 000 kr.,\n"
"https://betalab.kb.se/prot-197778--111#1-21-cblock_1-block_5",Text,1,"82,527,815,95","7. till Lån till ett nytt handelsstålsbolag för rekonstruktionsändamål för\nbudgetåret 1978/79 under fonden för låneunderstöd anvisa ett investeringsanslag\n av 200 000 000 kr.,\n"
"https://betalab.kb.se/prot-197778--111#1-21-cblock_1-block_6",Text,1,"85,632,813,94","8. till Lån till ett nytt handelsstålsbolag för investeringsändamål för\nbudgetåret 1978/79 under fonden för låneunderstöd anvisa ett investeringsanslag\n av 700 000 000 kr.,\n"
"https://betalab.kb.se/prot-197778--111#1-21-cblock_1-block_7",Text,1,"87,738,813,94","9. till Betalning av ränta och amortering på statens skulder till Statsföretag\nAB och ett nytt handelsstålsbolag för budgetåret 1978/79 under fjortonde\nhuvudtiteln anvisa ett reservationsanslag av 104 000 000 kr.,\n"
"https://betalab.kb.se/prot-197778--111#1-21-cblock_1-block_8",Text,1,"87,844,812,59","10. bemyndiga regeringen att helt eller delvis eftergiva lån för rekonstruktionsändamål\n till ett nytt handelsstålsbolag.\n"
"https://betalab.kb.se/prot-197778--111#1-21-cblock_2-block_9",Text,1,"935,150,178,61","Torsdagen den\n6 april 1978\n"
"https://betalab.kb.se/prot-197778--111#1-21-cblock_3-block_10",Text,1,"934,256,207,59","Handelsstålsindustrin,\n m. m.\n"
"https://betalab.kb.se/prot-197778--111#1-21-cblock_5-block_12",Text,1,"1130,1690,19,19","21\n"
"https://betalab.kb.se/prot-197778--111#1-21-cblock_4-block_11",Text,1,"87,950,817,689","Förslagen i propositionen hade lagts fram mot bakgrund av bl.a. ett\nkonsortialavtal som hade ingåtts mellan Gränges AB, Norrbottens Järnverk\nAB (NJA), Statsföretag AB och Stora Kopparbergs Bergslags AB om\ntillskapandet av ett gemensamt aktiebolag, Svenskt Stål AB (SSAB). Aktiekapitalet\n i detta bolag skulle inledningsvis komma att ägas i proportionerna\nGränges 25 96, Statsföretag 50 26 och Stora Kopparberg 25 96. I SSAB avsågs\ningå stål- och gruvrörelserna i Gränges, NJA och Stora Kopparberg samt\nGränges järnvägsrörelse (TGOJ). Förslagen i propositionen innebar att staten\nunder budgetåren 1977/78 och 1978/79 lämnade lån av sammanlagt 1 800\nmilj. kr. till det nya handelsstålsbolaget. Vidare föreslogs att staten lämnade\nett bidrag av 531,3 milj. kr. till Statsföretag AB och att staten tecknade aktier\nmed 350 milj. kr. i Statsföretag. Av bidraget var 181,3 milj. kr. avsedda för att\ntäcka återstående kostnader för Stålverk 80-projektet. Återstående 350 milj.\nkr. av bidraget och aktieteckningen med 350 milj. kr. avsåg att möjliggöra för\nStatsföretag att teckna aktier för 700 milj. kr. i det nya handelsstålsbolaget.\nDet föreslogs vidare att staten lämnade skuldebrev till Statsföretag och det\nnya handelsstålsbolaget på högst 356 milj. kr. resp. högst 350 milj. kr. för att\nmöjliggöra förvärvet av järnvägsrörelsen m. m. Till amorteringar och räntor\npå dessa lån under budgetåret 1978/79 föreslogs ett anslag av högst 104 milj.\nkr.\n"
