id,type,tag,box,content
"https://betalab.kb.se/prot-1931--fk--20#1-76-cblock_1-block_1",Text,1,"96,222,149,198","Ång.\ntullen å\nelektroder\nav järn för\nelektrisk\nsvetsning.\n"
"https://betalab.kb.se/prot-1931--fk--20#1-76-cblock_0-block_0",Text,1,"116,135,98,28","Nr 20.\n"
"https://betalab.kb.se/prot-1931--fk--20#1-76-cblock_3-block_4",Text,1,"283,139,936,34","76 Onsdagen den 18 mars.\n"
"https://betalab.kb.se/prot-1931--fk--20#1-76-cblock_4-block_5",Text,1,"329,223,204,34","Punkten 4.\n"
"https://betalab.kb.se/prot-1931--fk--20#1-76-cblock_5-block_6",Text,1,"284,290,1506,252","I motionen nr 114 i första kammaren av herr Nylander hade hemställts,\natt riksdagen måtte besluta sådan komplettering av gällande tulltaxa, att tulltaxerubrik\n nr 536 uppdelades i två underavdelningar, den ena omfattande\nelektroder av järn för elektrisk svetsning, med en tull av 20 kronor per 100\nkilogram, och den andra omfattande löd- och svetsmedel, med en tull av 40\nkronor för 100 kilogram.\n"
"https://betalab.kb.se/prot-1931--fk--20#1-76-cblock_6-block_7",Text,1,"282,577,1507,135","Utskottet hade i den nu föredragna punkten på anförda skäl hemställt, att\nmotionen I:114 av herr Nylander, om sänkning av tullen å elektroder av\nJärn för elektrisk svetsning, icke måtte föranleda någon riksdagens åtgärd.\n"
"https://betalab.kb.se/prot-1931--fk--20#1-76-cblock_8-block_11",Text,1,"279,1277,1504,83","Efter det överläggningen förklarats härmed slutad, bifölls vad utskottet i\nförevarande punkt hemställt.\n"
"https://betalab.kb.se/prot-1931--fk--20#1-76-cblock_9-block_12",Text,1,"321,1419,205,35","Punkten 5.\n"
"https://betalab.kb.se/prot-1931--fk--20#1-76-cblock_10-block_13",Text,1,"275,1478,1511,307","I de likalydande motionerna nr 115 i första kammaren av herrar Nylander\noch Öhman samt nr 166 i andra kammaren av herr Leffler m. fl. hade hemställts,\n att riksdagen måtte besluta sådan ändring i gällande tulltaxa, att arbeten\n av mjuk kautschuk s. k. gummiklackar och gummisulor utbrötes ur\nrubrik 698 i 1930 års tulltaxa, motsvarande rubrik 635 i 1911 års taxa, för att\ninföras under nuvarande rubrik 710, vilken omfattade behöriga delar av tidigare\n rubrik 643, och beläggas med en tull av 1 krona 20 öre per kilogram.\n"
"https://betalab.kb.se/prot-1931--fk--20#1-76-cblock_11-block_14",Text,1,"273,1807,1507,178","Utskottet hade i den nu ifrågavarande punkten på åberopade grunder hemställt,\n att de likalydande motionerna I:115 av herrar Nylander och Öhman\nsamt IT: 166 av herr Leffler m. fl., om höjning av tullen å gummiklackar och\ngummisulor, icke måtte föranleda någon riksdagens åtgärd.\n"
"https://betalab.kb.se/prot-1931--fk--20#1-76-cblock_2-block_2",Text,1,"108,1429,106,98","Ang.\ntullen å\ngummiklackar\n"
"https://betalab.kb.se/prot-1931--fk--20#1-76-cblock_2-block_3",Text,1,"74,1529,171,64"," och\ngummisulor.\n"
