id,type,tag,box,content
"https://betalab.kb.se/prot-1937--fk--35#1-149-cblock_0-block_0",Text,1,"601,153,1024,36","Onsdagen den 26 maj 1937 e. m. Nr 35. 149\n"
"https://betalab.kb.se/prot-1937--fk--35#1-149-cblock_1-block_1",Text,1,"116,238,1505,216","Ang. vissa ändringar i lantarbetstidslagen. (Forts.)\npå detta område, är fullständigt likgiltigt, huruvida det finns förutsättningar\neller ej för deras genomförande. Det förefaller som om man vill bestrida både\nvår förmåga att bedöma saken och vår goda vilja att göra det bästa möjliga.\nMot detta måste jag inlägga en gensaga.\n"
"https://betalab.kb.se/prot-1937--fk--35#1-149-cblock_2-block_2",Text,1,"115,477,1509,215","Efter härmed slutad överläggning gjorde herr talmannen i enlighet med de\ndärunder förekomna yrkandena propositioner, först på godkännande av samt\nvidare på avslag å den nu förevarande paragrafen; och förklarade herr talmannen,\n sedan han upprepat propositionen på paragrafens godkännande, sig\nanse denna proposition vara med övervägande ja besvarad.\n"
"https://betalab.kb.se/prot-1937--fk--35#1-149-cblock_3-block_3",Text,1,"117,716,1508,129","Herrar Domö och Ekströmer begärde votering, i anledning varav uppsattes\nsamt efter given varsel upplästes och godkändes en så lydande omröstningsproposition:\n\n"
"https://betalab.kb.se/prot-1937--fk--35#1-149-cblock_4-block_4",Text,1,"120,859,1506,127","Den, som godkänner 1 $ i det av andra lagutskottet i utlåtande nr 48 framställda\n lagförslaget, röstar\nJa;\n"
"https://betalab.kb.se/prot-1937--fk--35#1-149-cblock_6-block_6",Text,1,"164,991,426,40","Den, det ej vill, röstar\n"
"https://betalab.kb.se/prot-1937--fk--35#1-149-cblock_5-block_5",Text,1,"163,1031,751,101","Nej;\nVinner Nej, avslås nämnda paragraf.\n"
"https://betalab.kb.se/prot-1937--fk--35#1-149-cblock_7-block_7",Text,1,"118,1155,1510,258","Sedan kammarens ledamöter intagit sina platser samt voteringspropositionen\nånyo upplästs, verkställdes till en början omröstning på det sätt, att efter särskilda\n uppmaningar av herr talmannen först de ledamöter, som ville rösta för\nja-propositionen, och därefter de ledamöter, som ville rösta för nej-propositionen,\n reste sig från sina platser. Herr talmannen förklarade därpå, att enligt\nhans uppfattning flertalet röstat för ja-propositionen.\n"
"https://betalab.kb.se/prot-1937--fk--35#1-149-cblock_8-block_8",Text,1,"120,1434,1509,124","Då emellertid herr Domö begärde rösträkning, verkställdes nu votering medelst\n omröstningsapparat; och befunnos vid omröstningens slut rösterna hava\nutfallit sålunda:\n"
"https://betalab.kb.se/prot-1937--fk--35#1-149-cblock_9-block_9",Text,1,"165,1564,1357,379","Ja — 71;\nNej — 51.\nDärjämte hade 4 ledamöter tillkännagivit, att de avstode från att rösta.\n3$.\nGodkändes.\n4 $.\n"
"https://betalab.kb.se/prot-1937--fk--35#1-149-cblock_10-block_10",Text,1,"171,1960,639,40","1 mom. i denna paragraf lydde:\n"
"https://betalab.kb.se/prot-1937--fk--35#1-149-cblock_10-block_11",Text,1,"125,2005,1506,130","T arbete som avses i 1 8 under 1) må arbetsgivare icke använda arbetare\ntill arbete under längre tid, raster oräknade, än för dygn 10 timmar samt\nför vecka,\n"
"https://betalab.kb.se/prot-1937--fk--35#1-149-cblock_10-block_12",Text,1,"126,2132,1505,88","om första söckendagen i veckan infaller i januari, februari eller december,\n41 timmar,\n"
"https://betalab.kb.se/prot-1937--fk--35#1-149-cblock_10-block_13",Text,1,"126,2216,1505,82","om första söckendagen i veckan infaller i mars, oktober eller november,\n46 timmar och\n"
"https://betalab.kb.se/prot-1937--fk--35#1-149-cblock_10-block_14",Text,1,"127,2300,1505,81","om första söckendagen i veckan infaller under tiden april—september, 54\ntimmar.\n"
"https://betalab.kb.se/prot-1937--fk--35#1-149-cblock_10-block_15",Text,1,"127,2382,1506,128","Beträffande arbetare, som användes uteslutande till djurskötsel, skall i stället\n för vad nu sagts gälla, att arbetstiden icke må överstiga för dygn 9 timmar\nsamt för två veckor i följd 108 timmar.\n"
