id,type,tag,box,content
"https://betalab.kb.se/prot-1974--71#1-4-cblock_0-block_0",Text,1,"136,95,662,151","nr 53 av herr Takman (vpk) om brandförebyggande åtgärdör\n I HOMO II fare sein BIR RSS NAN ARS\nnr 50 av herr Andersson i Örebro (fp) om underlättande\nför mindre företag att exploatera uppfinningar utomIaNUN\n TIG 0 te KeA mek Na ön stR BK NA åk ÖN\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_10-block_18",Text,1,"877,95,177,53","Nr 71—74\n158 år 1974\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_11-block_19",Text,1,"877,229,36,18","165\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_1-block_1",Text,1,"101,291,212,23","Tisdagen den 7 maj\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_2-block_2",Text,1,"102,357,696,222","Svar på interpellationer:\nnr 46 av herr Stridsman (c) ang. tillämpningen av offertsystemet\n inom Statsföretag AB =. .ssssssssere sea\nnr 56 av herr Glimnér (c) om förkortad väntetid för\nerkållando sv ögoäprott8.--— + => blökuna elen öre RN\nnr 61 av herr Pettersson i Kvänum (c) ang. socialstyrelsens\nförslag till läkarfördelningsprogram för femårsperioden\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_12-block_20",Text,1,"876,423,34,18","171\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_13-block_21",Text,1,"876,489,36,19","7\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_14-block_22",Text,1,"875,589,37,18","178\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_3-block_3",Text,1,"171,589,624,18","[075191 cämepiikee «> DNA a vatt ba RR\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_3-block_4",Text,1,"135,620,662,53","nr 45 av herr Svanström (c) om förbud mot utförsel av\näldie kultupföremllt:g:sG 04 dels eger €ögeR VARNA\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_16-block_24",Text,1,"873,721,35,18","191\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_15-block_23",Text,1,"874,655,37,19","186\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_3-block_5",Text,1,"134,686,661,53","nr 49 av herr Bengtsson i Göteborg (c) om åtgärder mot\nmissbruk hos barn av alkohol m. m. sosssessser rs\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_3-block_6",Text,1,"134,752,661,52","nr 52 av fru Kristensson (m) om bättre kontakt mellan\nhem OCK told :; «too > 5jolge ere pa EEE «see\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_3-block_7",Text,1,"100,816,694,85","nr 57 av herr Johansson i Skärstad (c) om åtgärder mot\nMOLN ORDER -3ars  bre pre ssk old RA KNÄT\nUlsträckt MOHoRSNU. - a så <.s. fp vv RER KR AKAN\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_4-block_8",Text,1,"100,914,694,89","Meddelande ang. enkla frågor:\nnr 185 av herr Fridolfsson (m) ang. rätt för statlig myndighet\n att verka för utlokalisering av industrier från\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_17-block_25",Text,1,"872,787,35,18","191\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_18-block_26",Text,1,"869,853,38,51","191\n211\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_5-block_9",Text,1,"165,1013,627,23","StOCKHOlEONORTN 3 > vtdre byen Ke RR Ve\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_5-block_10",Text,1,"133,1045,661,23","nr 186 av herr Sellgren (fp) ang. avbemanningen av vissa\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_19-block_27",Text,1,"867,1017,40,18","212\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_21-block_29",Text,1,"866,1147,40,19","212\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_20-block_28",Text,1,"867,1082,39,18","212\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_5-block_11",Text,1,"162,1079,630,22","JUMVRÄNOINHORDE: (02 ee 6 ö 03 vv See re BAR VD\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_5-block_12",Text,1,"132,1110,661,25","nr 187 av herr Ångström (fp) om undantag från skyldigheten\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_5-block_13",Text,1,"96,1145,695,154"," att förse cykel med cykellykta .........s.-.->+\nSamtliga avgjorda ärenden\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_6-block_14",Text,1,"96,1341,228,23","Torsdagen den 2 maj\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_7-block_15",Text,1,"96,1407,694,92","Val av ledamöter i opinionsnämnden .........ssssssces\nVal av fullmäktige i riksbanken jämte suppleanter ........\nVal av fullmäktige i riksgäldskontoret jämte suppleanter\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_8-block_16",Text,1,"95,1540,694,58","Konstitutionsutskottets betänkande\nNr 21 ang. ändring; vallagen, m: m. .. . .:s oe» ee ssp sies0 op0i sk\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_9-block_17",Text,1,"95,1639,693,55","Utbildningsutskottets betänkande\nNr 22 ang. uppskov med behandlingen av vissa ärenden ....\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_23-block_31",Text,1,"877,1572,26,18","26\n"
"https://betalab.kb.se/prot-1974--71#1-4-cblock_24-block_32",Text,1,"879,1670,24,19","55\n"
