id,type,tag,box,content
"https://betalab.kb.se/prot-197980--112#1-64-cblock_1-block_1",Text,1,"80,126,86,20","Nr 112\n"
"https://betalab.kb.se/prot-197980--112#1-64-cblock_2-block_2",Text,1,"79,173,179,55","Torsdagen den\n27 mars 1980\n"
"https://betalab.kb.se/prot-197980--112#1-64-cblock_3-block_3",Text,1,"78,278,199,21","Studiestöd m. m.\n"
"https://betalab.kb.se/prot-197980--112#1-64-cblock_6-block_11",Text,1,"348,1108,412,28","Överläggningen var härmed avslutad.\n"
"https://betalab.kb.se/prot-197980--112#1-64-cblock_7-block_12",Text,1,"348,1181,288,22","Mom. 1, 24, 25 och 30-32\n"
"https://betalab.kb.se/prot-197980--112#1-64-cblock_7-block_13",Text,1,"323,1216,817,130","Propositioner gavs på bifall till dels utskottets hemställan, dels reservation\n1 av Sven Aspling m. fl., och förklarades den förra propositionen vara med\növervägande ja besvarad. Sedan Ralf Lindström begärt votering upplästes\noch godkändes följande voteringsproposition:\n"
"https://betalab.kb.se/prot-197980--112#1-64-cblock_8-block_14",Text,1,"324,1393,815,59","Den som vill att kammaren bifaller socialförsäkringsutskottets hemställan i\nbetänkande 12 mom. 1, 24, 25 och 30-32 röstar ja,\n"
"https://betalab.kb.se/prot-197980--112#1-64-cblock_8-block_16",Text,1,"324,1498,769,25","Vinner nej har kammaren bifallit reservation 1 av Sven Aspling m. fl.\n"
"https://betalab.kb.se/prot-197980--112#1-64-cblock_8-block_15",Text,1,"323,1463,275,24","den det ej vill röstar nej.\n"
"https://betalab.kb.se/prot-197980--112#1-64-cblock_9-block_17",Text,1,"324,1569,816,131","Vid omröstning genom uppresning förklarades flertalet av kammarens\nledamöter ha röstat för ja-propositionen. Då Ralf Lindström begärde\nrösträkning verkställdes votering med omröstningsapparat. Denna omröstning\n gav följande resultat:\n"
"https://betalab.kb.se/prot-197980--112#1-64-cblock_9-block_18",Text,1,"709,1711,113,58","Ja — 161\nNej — 156\n"
"https://betalab.kb.se/prot-197980--112#1-64-cblock_4-block_4",Text,1,"75,1711,34,18","170\n"
